locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM474_2405,menD,,2413342,2415012,-,2-succinyl-6-hydroxy-2%2C 4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase,Coenzyme transport and metabolism,E8XEF1
STM474_2406,menF,,2415098,2416393,-,menaquinone-specific isochorismate synthase,Coenzyme transport and metabolism,E8XEF2
STM474_2407,elaB,,2416494,2416805,-,hypothetical protein,Function unknown,E8XEF3
STM474_2408,elaA,,2416854,2417315,-,putative Acyl-CoA N-acyltransferase,Function unknown,E8XEF4
STM474_2409,elaC,,2417376,2418293,+,ribonuclease Z,"Translation, ribosomal structure and biogenesis",E8XEF5
STM474_2410,STM474_2410,,2418359,2419360,+,putative chemotaxis signal transduction protein,Cell motility,E8XEF6
STM474_2411,yfbK,,2419401,2421182,-,Putative von Willebrand factor%2C vWF type A domain protein,Function unknown,E8XEF7
STM474_2412,STM474_2412,,2421293,2421412,-,hypothetical protein,No COG annotation,E8XEF8
STM474_2413,nuoN,,2422070,2423527,-,NADH dehydrogenase subunit N,Energy production and conversion,E8XEF9
STM474_2414,nuoM,,2423534,2425063,-,NADH dehydrogenase subunit M,Energy production and conversion,E8XEG0
STM474_2415,nuoL,,2425377,2427218,-,NADH dehydrogenase subunit L,Energy production and conversion,E8XEG1
STM474_2416,nuoK,,2427215,2427517,-,NADH dehydrogenase subunit K,Energy production and conversion,E8XEG2
STM474_2417,nuoJ,,2427514,2428068,-,NADH dehydrogenase subunit J,Energy production and conversion,E8XEG3
STM474_2418,nuoI,,2428079,2428651,-,NADH dehydrogenase subunit I,Energy production and conversion,E8XEG4
STM474_2419,nuoH,,2428636,2429613,-,NADH dehydrogenase subunit H,Energy production and conversion,E8XEG5
STM474_2420,nuoG,,2429610,2432342,-,NADH dehydrogenase subunit G,Energy production and conversion,E8XEG6
STM474_2421,nuoF,,2432367,2433704,-,NADH dehydrogenase I subunit F,Energy production and conversion,E8XEG7
STM474_2422,nuoE,,2433701,2434201,-,NADH dehydrogenase subunit E,Energy production and conversion,E8XEG8
STM474_2423,nuoC,,2434204,2436006,-,bifunctional NADH:ubiquinone oxidoreductase subunit C/D,Energy production and conversion,E8XEG9
STM474_2424,nuoB,,2436093,2436755,-,NADH dehydrogenase subunit B,Energy production and conversion,E8XEH0
STM474_2425,nuoA,,2436771,2437214,-,NADH dehydrogenase subunit A,Energy production and conversion,E8XEH1
STM474_2426,STM474_2426,,2437609,2437761,-,putative cytoplasmic protein,No COG annotation,E8XEH2
STM474_2427,lrhA,,2437841,2438779,-,NADH dehydrogenase transcriptional repressor,Transcription,E8XEH3
STM474_2428,yfbQ,,2439711,2440925,+,aminotransferase AlaT,Amino acid transport and metabolism,E8XEY4
STM474_2429,yfbR,,2441019,2441618,+,5'-nucleotidase YfbR,Nucleotide transport and metabolism,E8XEY5
STM474_2430,yfbS,,2441710,2443536,-,putative response regulator,Inorganic ion transport and metabolism,E8XEY6
STM474_2431,yfbT,,2443613,2444290,-,putative phosphatase,Function unknown,E8XEY7
STM474_2432,yfbU,,2444283,2444822,-,YfbU domain-containing protein,Function unknown,E8XEY8
STM474_2433,yfbV,,2444860,2445315,-,putative inner membrane protein YfbV,Function unknown,E8XEY9
STM474_2434,ackA,,2445655,2446857,+,acetate kinase,Nucleotide transport and metabolism,E8XEZ0
STM474_2435,pta,,2446934,2449078,+,phosphate acetyltransferase,Energy production and conversion,E8XEZ1
STM474_2436,STM474_2436,,2449296,2450816,+,C4-dicarboxylate anaerobic carrier protein,Function unknown,E8XEZ2
STM474_2437,STM474_2437,,2450865,2451818,-,putative transketolase,Carbohydrate transport and metabolism,E8XEZ3
STM474_2438,STM474_2438,,2451811,2452641,-,putative transketolase,Carbohydrate transport and metabolism,E8XEZ4
STM474_2439,ulaA,,2452638,2454035,-,ascorbate-specific PTS system enzyme IIC,Function unknown,E8XEZ5
STM474_2440,STM474_2440,,2454050,2454322,-,putative sugar phosphotransferase component II B,Carbohydrate transport and metabolism,E8XEZ6
STM474_2441,STM474_2441,,2454403,2454861,-,putative sugar phosphotransferase component II A,Carbohydrate transport and metabolism,E8XEZ7
STM474_2442,STM474_2442,,2455099,2456118,+,putative transcriptional regulator,Transcription,E8XEZ8
STM474_2443,STM474_2443,,2456124,2456678,-,nudix hydrolase 3,Lipid transport and metabolism,E8XEZ9
STM474_2444,yfcE,,2456735,2457286,-,phosphodiesterase,Function unknown,E8XF00
STM474_2445,yfcF,,2457342,2457986,-,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",E8XF01
STM474_2446,yfcG,,2458129,2458776,+,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",E8XF02
STM474_2447,yfcH,,2458902,2459795,+,putative sugar nucleotide epimerase,Function unknown,E8XF03
STM474_2448,hisP,,2459847,2460623,-,histidine/lysine/arginine/ornithine transporter subunit,Amino acid transport and metabolism,E8XF04
STM474_2449,hisM,,2460634,2461341,-,histidine transport system permease,Amino acid transport and metabolism,E8XF05
STM474_2450,hisQ,,2461338,2462024,-,histidine transport system permease protein,Amino acid transport and metabolism,E8XF06
STM474_2451,hisJ,,2462207,2462989,-,histidine ABC transporter ATP-binding protein,Amino acid transport and metabolism,E8XF07
STM474_2452,argT,,2463227,2464009,-,lysine/arginine/ornithine transport protein,Amino acid transport and metabolism,E8XF08
STM474_2453,STM474_2453,,2464087,2464209,+,hypothetical protein,No COG annotation,E8XF09
STM474_2454,ubiX,,2464298,2464867,-,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Coenzyme transport and metabolism,E8XF10
STM474_2455,STM474_2455,,2464894,2466300,-,putative amino acid transporter,Amino acid transport and metabolism,E8XF11
STM474_2456,STM474_2456,,2466364,2467467,-,putative cytoplasmic protein,Amino acid transport and metabolism,E8XF12
STM474_2457,STM474_2457,,2467469,2468890,-,putative amino acid transporter,Amino acid transport and metabolism,E8XF13
STM474_2458,STM474_2458,,2468981,2470378,-,putative diaminopimelate decarboxylase,Amino acid transport and metabolism,E8XF14
STM474_2459,STM474_2459,,2470589,2472016,+,putative regulatory protein,Transcription,E8XF15
STM474_2460,purF,,2472052,2473569,-,amidophosphoribosyltransferase,Nucleotide transport and metabolism,E8XF16
STM474_2461,cvpA,,2473607,2474095,-,colicin V production protein,Function unknown,E8XF17
STM474_2462,STM474_2462,,2474142,2474297,-,hypothetical protein,No COG annotation,E8XF18
STM474_2463,dedD,,2474406,2475080,-,DedD protein,"Cell cycle control, cell division, chromosome partitioning",E8XF19
STM474_2464,folC,,2475070,2476338,-,tetrahydrofolate synthase/dihydrofolate synthase,Coenzyme transport and metabolism,E8XF20
STM474_2465,accD,,2476406,2477320,-,acetyl-CoA carboxylase subunit beta,Lipid transport and metabolism,E8XF21
STM474_2466,STM474_2466,,2477470,2478129,-,membrane protein%2C DedA family,Function unknown,E8XF22
STM474_2467,truA,,2478178,2478990,-,tRNA pseudouridine synthase A,"Translation, ribosomal structure and biogenesis",E8XF23
STM474_2468,usg,,2478990,2480003,-,aspartate-semialdehyde dehydrogenase family protein,Amino acid transport and metabolism,E8XF24
STM474_2469,pdxB,,2480071,2481321,-,erythronate-4-phosphate dehydrogenase,Coenzyme transport and metabolism,E8XF25
STM474_2470,flk,,2481311,2482312,+,flagella biosynthesis regulator,Cell motility,E8XF26
STM474_2471,yfcj,,2482309,2483487,-,UPF0226 protein yfcJ,"Intracellular trafficking, secretion, and vesicular transport",E8XF27
STM474_2472,STM474_2472,,2483667,2484041,-,putative cytoplasmic protein,No COG annotation,E8XF28
STM474_2473,STM474_2473,,2484214,2484462,+,putative regulatory protein,Transcription,E8XF29
STM474_2474,STM474_2474,,2484631,2484999,+,putative cytoplasmic protein,Function unknown,E8XF30
STM474_2475,STM474_2475,,2484999,2485517,+,putative periplasmic protein,Cell wall/membrane/envelope biogenesis,E8XF31
STM474_2476,STM474_2476,,2485584,2486240,-,putative inner membrane protein,Function unknown,E8XF32
STM474_2477,fabB,,2486338,2487552,-,3-oxoacyl-(acyl carrier protein) synthase I,Lipid transport and metabolism,E8XF33
STM474_2478,mnmC,,2487652,2489712,+,5-methylaminomethyl-2-thiouridine methyltransferase,"Translation, ribosomal structure and biogenesis",E8XF34
STM474_2479,yfcL,,2489764,2490039,-,putative cytoplasmic protein,Function unknown,E8XF35
STM474_2480,yfcM,,2490072,2490620,-,putative cytoplasmic protein,Function unknown,E8XF36
STM474_2481,yfcA,,2490620,2491429,-,putative membrane protein,Function unknown,E8XF37
STM474_2482,mepA,,2491429,2492253,-,penicillin-insensitive murein endopeptidase,Cell wall/membrane/envelope biogenesis,E8XF38
STM474_2483,aroC,,2492257,2493345,-,chorismate synthase,Amino acid transport and metabolism,E8XF39
STM474_2484,yfcB,,2493378,2494310,-,N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase,"Translation, ribosomal structure and biogenesis",E8XF40
STM474_2485,yfcN,,2494476,2495027,+,Smr domain-containing protein,Function unknown,E8XF41
STM474_2486,sixA,,2495127,2495612,-,phosphohistidine phosphatase,Signal transduction mechanisms,E8XF42
STM474_2487,fadJ,,2495821,2497968,-,multifunctional fatty acid oxidation complex subunit alpha,Lipid transport and metabolism,E8XF43
STM474_2488,fadI,,2497968,2499278,-,acetyl-CoA C-acyltransferase FadI,Lipid transport and metabolism,E8XF44
STM474_2489,yfcZ,,2499456,2499764,-,putative cytoplasmic protein,Function unknown,E8XF45
STM474_2490,fadL,,2500105,2501418,+,long-chain fatty acid outer membrane transporter,Lipid transport and metabolism,E8XF46
STM474_2491,vacJ,,2501479,2502234,-,VacJ lipoprotein precursor,Cell wall/membrane/envelope biogenesis,E8XF47
STM474_2492,yfdC,,2502523,2503464,+,inner membrane protein YfdC,Inorganic ion transport and metabolism,E8XF48
STM474_2494,pgtE,,2503771,2504709,-,outer membrane protease,Cell wall/membrane/envelope biogenesis,E8XF49
STM474_2495,pgtA,,2504977,2506224,-,activator,Signal transduction mechanisms,E8XF50
STM474_2496,pgtB,,2506214,2508220,-,phosphoglycerate transport system sensor protein,Signal transduction mechanisms,E8XF51
STM474_2497,pgtC,,2508217,2509527,-,phosphoglycerate transporter,Inorganic ion transport and metabolism,E8XF52
STM474_2498,pgtP,,2509846,2511237,+,transporter,Carbohydrate transport and metabolism,E8XF53
STM474_2499,STM474_2499,,2511513,2511755,-,putative inner membrane protein,Function unknown,E8XF54
STM474_2500,STM474_2500,,2511916,2512029,-,hypothetical protein,No COG annotation,E8XF55
STM474_2501,ddg,,2512196,2513197,+,lipid A biosynthesis lauroyl acyltransferase,Cell wall/membrane/envelope biogenesis,E8XF56
STM474_2502,yfdZ,,2513721,2514959,-,aminotransferase,Amino acid transport and metabolism,E8XF57
STM474_2503,STM474_2503,,2515301,2515447,-,hypothetical protein,No COG annotation,E8XF58
STM474_2504,glk,,2515680,2516645,-,glucokinase,Nucleotide transport and metabolism,E8XF59
STM474_2505,STM474_2505,,2516849,2518084,+,Cl- channel%2C voltage-gated family protein,Inorganic ion transport and metabolism,E8XF60
STM474_2506,STM474_2506,,2518104,2519756,-,indolepyruvate decarboxylase,Carbohydrate transport and metabolism,E8XF61
STM474_2507,STM474_2507,,2519936,2520934,+,putative cytoplasmic protein,Energy production and conversion,E8XF62
STM474_2508,STM474_2508,,2521048,2521374,+,hypothetical protein,Function unknown,E8XFM0
STM474_2509,mntH,,2521435,2522676,-,manganese transport protein MntH,Inorganic ion transport and metabolism,E8XFM1
STM474_2510,nupC,,2523019,2524221,+,nucleoside transport,"Intracellular trafficking, secretion, and vesicular transport",E8XFM2
STM474_2511,yfeA,,2524274,2526478,-,diguanylate cyclase,Signal transduction mechanisms,E8XFM3
STM474_2514,yfeC,,2527069,2527431,+,putative negative regulator,"Replication, recombination and repair",E8XFM4
STM474_2515,yfeD,,2527433,2527825,+,putative negative regulator,"Replication, recombination and repair",E8XFM5
STM474_2516,gltX,,2527879,2529294,-,glutamyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",E8XFM6
STM474_2521,xapR,,2530110,2530994,-,DNA-binding transcriptional activator XapR,Transcription,E8XFM7
STM474_2522,xapX,,2531046,2531204,-,XapX domain-containing protein,No COG annotation,E8XFM8
STM474_2523,xapB,,2531263,2532519,-,xanthosine permease,"Intracellular trafficking, secretion, and vesicular transport",E8XFM9
STM474_2524,xapA,,2532574,2533497,-,purine nucleoside phosphorylase,Nucleotide transport and metabolism,E8XFN0
STM474_2525,yfeN,,2533663,2534424,+,conserved outer membrane protein,Function unknown,E8XFN1
STM474_2526,yfeR,,2534486,2535412,-,putative transcriptional regulator,Transcription,E8XFN2
STM474_2527,yfeH,,2535502,2536500,+,putative Na+-dependent transporter,Function unknown,E8XFN3
STM474_2528,STM474_2528,,2536497,2536724,-,putative cytoplasmic protein,Function unknown,E8XFN4
STM474_2529,ligA,,2536717,2538732,-,NAD-dependent DNA ligase LigA,"Replication, recombination and repair",E8XFN5
STM474_2530,zipA,,2538804,2539841,-,cell division protein ZipA,"Cell cycle control, cell division, chromosome partitioning",E8XFN6
STM474_2531,cysZ,,2539911,2540783,+,cysZ protein,"Intracellular trafficking, secretion, and vesicular transport",E8XFN7
STM474_2532,cysK,,2540947,2541918,+,cysteine synthase A,Amino acid transport and metabolism,E8XFN8
STM474_2533,STM474_2533,,2542037,2542162,-,hypothetical protein,No COG annotation,E8XFN9
STM474_2534,ptsH,,2542284,2542559,+,phosphocarrier protein ptsH,Carbohydrate transport and metabolism,E8XFP0
STM474_2535,ptsI,,2542608,2544335,+,phosphoenolpyruvate-protein phosphotransferase,Carbohydrate transport and metabolism,E8XFP1
STM474_2536,crr,,2544376,2544885,+,glucose-specific PTS system component,Carbohydrate transport and metabolism,E8XFP2
STM474_2537,STM474_2537,,2545034,2545273,-,putative cytoplasmic protein,No COG annotation,E8XFP3
STM474_2538,pdxK,,2545270,2546136,-,pyridoxine kinase,Coenzyme transport and metabolism,E8XFP4
STM474_2539,ptsJ,,2546219,2547511,+,putative regulatory protein,Transcription,E8XFP5
STM474_2540,yfeJ,,2547526,2548245,+,glutamine amidotransferase,Nucleotide transport and metabolism,E8XFP6
STM474_2541,yfeK,,2548304,2548684,+,putative periplasmic protein,Function unknown,E8XFP7
STM474_2542,yfeL,,2548697,2549236,+,putative membrane carboxypeptidase,Cell wall/membrane/envelope biogenesis,E8XFP8
STM474_2543,cysM,,2549367,2550278,-,cysteine synthase B,Amino acid transport and metabolism,E8XFP9
STM474_2544,cysA,,2550346,2551443,-,sulfate/thiosulfate transporter subunit,Inorganic ion transport and metabolism,E8XFQ0
STM474_2545,cysW,,2551433,2552308,-,sulfate/thiosulfate transporter permease subunit,Inorganic ion transport and metabolism,E8XFQ1
STM474_2546,cysT,,2552308,2553141,-,sulfate ABC transporter%2C permease protein CysT,Inorganic ion transport and metabolism,E8XFQ2
STM474_2547,cysP,,2553141,2554157,-,thiosulfate transporter subunit,Inorganic ion transport and metabolism,E8XFQ3
STM474_2548,ucpA,,2554315,2555106,-,short chain dehydrogenase,Lipid transport and metabolism,E8XFQ4
STM474_2549,STM474_2549,,2555344,2556243,-,putative iron-dependent peroxidase,Inorganic ion transport and metabolism,E8XFQ5
STM474_2550,STM474_2550,,2556338,2556913,-,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,E8XFQ6
STM474_2551,yfeZ,,2556975,2557424,-,putative inner membrane protein,Function unknown,E8XFQ7
STM474_2552,STM474_2552,,2557411,2557836,-,putative acetyltransferase,Transcription,E8XFQ8
STM474_2553,amiA,,2558049,2558918,+,N-acetylmuramoyl-l-alanine amidase I,Cell wall/membrane/envelope biogenesis,E8XFQ9
STM474_2554,hemF,,2558921,2559820,+,coproporphyrinogen III oxidase,Coenzyme transport and metabolism,E8XFR0
STM474_2555,STM474_2555,,2559841,2560170,+,putative inner membrane protein,No COG annotation,E8XFR1
STM474_2556,STM474_2556,,2560299,2561576,+,putative cytoplasmic protein,Function unknown,E8XFR2
STM474_2557,eutR,,2561776,2562828,-,transcriptional regulator EutR,Transcription,E8XFR3
STM474_2558,eutK,,2562876,2563370,-,ethanolamine utilization protein EutK,Energy production and conversion,E8XFR4
STM474_2559,eutL,,2563383,2564042,-,ethanolamine utilization protein EutL,Amino acid transport and metabolism,E8XFR5
STM474_2560,eutC,,2564052,2564948,-,ethanolamine ammonia-lyase small subunit,Amino acid transport and metabolism,E8XFR6
STM474_2561,eutB,,2564967,2566328,-,ethanolamine ammonia-lyase heavy chain,Amino acid transport and metabolism,E8XFR7
STM474_2562,eutA,,2566340,2567743,-,reactivating factor for ethanolamine ammonia lyase,Amino acid transport and metabolism,E8XFR8
STM474_2563,eutH,,2567740,2568966,-,putative transport protein,Amino acid transport and metabolism,E8XFR9
STM474_2564,eutG,,2569086,2570273,-,putative transport protein,Energy production and conversion,E8XFS0
STM474_2565,eutJ,,2570263,2571102,-,putative ethanolamine utilization protein EutJ,Amino acid transport and metabolism,E8XFS1
STM474_2566,eutE,,2571113,2572516,-,putative aldehyde oxidoreductase,Energy production and conversion,E8XFS2
STM474_2567,eutN,,2572528,2572827,-,putative detox protein,Energy production and conversion,E8XFS3
STM474_2568,eutM,,2572928,2573218,-,putative detox protein,Energy production and conversion,E8XFS4
STM474_2569,eutD,,2573259,2574275,-,phosphotransacetylase,Energy production and conversion,E8XFS5
STM474_2570,eutT,,2574272,2575075,-,putative cobalamin adenosyltransferase,Amino acid transport and metabolism,E8XFS6
STM474_2571,eutQ,,2575072,2575761,-,putative ethanolamine utilization protein,Amino acid transport and metabolism,E8XFS7
STM474_2572,eutP,,2575739,2576227,-,putative ethanolamine utilization protein,Amino acid transport and metabolism,E8XFS8
STM474_2573,eutS,,2576231,2576566,-,putative carboxysome structural protein,Amino acid transport and metabolism,E8XFS9
STM474_2574,tnpA_2,,2577047,2577505,-,transposase for IS200,"Replication, recombination and repair",E8X8I8
STM474_2575,maeB,,2577695,2579974,-,malic enzyme,Energy production and conversion,E8XFT1
STM474_2576,talA,,2580246,2581196,+,transaldolase A,Nucleotide transport and metabolism,E8XFT2
STM474_2577,tkt,,2581216,2583216,+,transketolase,Carbohydrate transport and metabolism,E8XFT3
STM474_2578,STM474_2578,,2583279,2583509,-,putative cytoplasmic protein,No COG annotation,E8XFT4
STM474_2579,ypfG,,2583637,2584680,-,putative periplasmic protein,Function unknown,E8XFT5
STM474_2580,yffH,,2584805,2585380,-,putative pyrophosphohydrolase,"Replication, recombination and repair",E8XFT6
STM474_2581,STM474_2581,,2585584,2586882,+,beta-lactamase,Defense mechanisms,E8XFT7
STM474_2582,aegA,,2587331,2589292,-,putative oxidoreductase Fe-S binding subunit,Energy production and conversion,E8XFT8
STM474_2583,narQ,,2589340,2591178,+,nitrate/nitrite sensor protein NarQ,Signal transduction mechanisms,E8XFT9
STM474_2584,acrD,,2591363,2594476,+,aminoglycoside/multidrug efflux system,"Intracellular trafficking, secretion, and vesicular transport",E8XFU0
STM474_2585,yffB,,2595050,2595406,+,protein YffB,Inorganic ion transport and metabolism,E8XFU1
STM474_2586,dapE,,2595410,2596537,+,succinyl-diaminopimelate desuccinylase,Amino acid transport and metabolism,E8XFU2
STM474_2587,STM474_2587,,2596565,2596765,+,hypothetical protein,Function unknown,E8XFU3
STM474_2588,ypfI,,2596792,2598810,-,putative acetyltransferase,"Translation, ribosomal structure and biogenesis",E8XGH6
STM474_2589,STM474_2589,,2598826,2599695,-,putative inner membrane protein,Function unknown,E8XGH7
STM474_2590,purC,,2599820,2600533,-,phosphoribosylaminoimidazole-succinocarboxamide synthase,Nucleotide transport and metabolism,E8XGH8
STM474_2591,nlpB,,2600708,2601742,-,lipoprotein,Cell wall/membrane/envelope biogenesis,E8XGH9
STM474_2592,dapA,,2601759,2602637,-,dihydrodipicolinate synthase,Amino acid transport and metabolism,E8XGI0
STM474_2593,gcvR,,2602717,2603355,+,transcriptional repressor of gcv operon,Amino acid transport and metabolism,E8XGI1
STM474_2594,bcp,,2603355,2603825,+,thioredoxin-dependent thiol peroxidase,"Post-translational modification, protein turnover,and chaperones",E8XGI2
STM474_2595,STM474_2595,,2603872,2604225,-,putative glycerate kinase,Carbohydrate transport and metabolism,E8XGI3
STM474_2596,perM,,2604412,2605479,-,permease PerM,Function unknown,E8XGI4
STM474_2597,yfgC,,2605687,2607150,+,TPR repeat-containing protein YfgC,Function unknown,E8XGI5
STM474_2598,yfgD,,2607190,2607549,+,putative arsenate reductase,Inorganic ion transport and metabolism,E8XGI6
STM474_2599,yfgE,,2607576,2608301,-,DNA replication initiation factor,"Replication, recombination and repair",E8XGI7
STM474_2600,uraA,,2608372,2609661,-,uracil transporter,Nucleotide transport and metabolism,E8XGI8
STM474_2601,upp,,2609749,2610375,-,uracil phosphoribosyltransferase,Nucleotide transport and metabolism,E8XGI9
STM474_2602,purM,,2610774,2611826,+,phosphoribosylaminoimidazole synthetase,Nucleotide transport and metabolism,E8XGJ0
STM474_2603,purN,,2611826,2612464,+,phosphoribosylglycinamide formyltransferase,Nucleotide transport and metabolism,E8XGJ1
STM474_2604,ppk,,2612653,2614719,+,polyphosphate kinase,Nucleotide transport and metabolism,E8XGJ2
STM474_2605,ppx,,2614685,2616265,+,exopolyphosphatase,Nucleotide transport and metabolism,E8XGJ3
STM474_2606,STM474_2606,,2616301,2618514,-,putative diguanylate cyclase,Signal transduction mechanisms,E8XGJ4
STM474_2607,STM474_2607,,2618819,2619079,-,putative inner membrane protein,No COG annotation,E8XGJ5
STM474_2608,STM474_2608,,2618927,2619118,+,putative inner membrane protein,Function unknown,E8XGJ6
STM474_2609,STM474_2609,,2619659,2619988,+,putative cytoplasmic protein,Function unknown,E8XGJ7
STM474_2610,STM474_2610,,2620008,2620364,-,putative transposase,"Replication, recombination and repair",E8XGJ8
STM474_2611,guaA,,2620521,2622098,-,GMP synthase,Nucleotide transport and metabolism,E8XGJ9
STM474_2612,imdH,,2622168,2623718,-,inosine 5'-monophosphate dehydrogenase,Nucleotide transport and metabolism,E8XGK0
STM474_2613,xseA,,2623795,2625144,+,exodeoxyribonuclease VII large subunit,"Replication, recombination and repair",E8XGK1
STM474_2614,shdA,,2625306,2631425,-,AIDA autotransporter-like protein,Cell wall/membrane/envelope biogenesis,E8XGK2
STM474_2616,ratA,,2639591,2645188,-,Putative outer membrane protein,Cell wall/membrane/envelope biogenesis,E8XGK3
STM474_2617,sinI,,2645308,2646267,-,putative outer membrane protein,No COG annotation,E8XGK4
STM474_2618,STM474_2618,,2646222,2646344,+,hypothetical protein,No COG annotation,E8XGK5
STM474_2619,sinH,,2646325,2648517,-,intimin-like protein,Cell wall/membrane/envelope biogenesis,E8XGK6
STM474_2620,yfgJ,,2648863,2649084,-,putative cytoplasmic protein,Function unknown,E8XGK7
STM474_2621,engA,,2649173,2650645,-,GTP-binding protein EngA,Function unknown,E8XGK8
STM474_2622,yfgL,,2650764,2651942,-,outer membrane protein assembly complex subunit YfgL,Cell wall/membrane/envelope biogenesis,E8XGK9
STM474_2623,yfgM,,2651953,2652573,-,putative inner membrane protein,Function unknown,E8XGL0
STM474_2624,hisS,,2652587,2653861,-,histidyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",E8XGL1
STM474_2625,ispG,,2653972,2655090,-,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,Lipid transport and metabolism,E8XGL2
STM474_2626,yfgA,,2655117,2656121,-,helix-turn-helix domain protein,Function unknown,E8XGL3
STM474_2627,yfgB,,2656413,2657579,-,radical SAM superfamily protein,"Translation, ribosomal structure and biogenesis",E8XGL4
STM474_2628,ndk,,2657786,2658217,-,nucleoside diphosphate kinase,Nucleotide transport and metabolism,E8XGL5
STM474_2629,STM474_2629,,2658338,2659201,-,putative polyferredoxin,Energy production and conversion,E8XGL6
STM474_2630,STM474_2630,,2659201,2660010,-,putative dimethylsulfoxide reductase,Function unknown,E8XGL7
STM474_2631,STM474_2631,,2660003,2660632,-,putative anaerobic dimethylsulfoxide reductase,Energy production and conversion,E8XGL8
STM474_2632,STM474_2632,,2660629,2663034,-,putative anaerobic dimethylsulfoxide reductase,Energy production and conversion,E8XGL9
STM474_2633,pbpC,,2663163,2665478,-,penicillin-binding protein 1C,Cell wall/membrane/envelope biogenesis,E8XGM0
STM474_2634,STM474_2634,,2665479,2670413,-,putative inner membrane lipoprotein,Function unknown,E8XGM1
STM474_2635,sseA,,2670622,2671464,+,3-mercaptopyruvate sulfurtransferase,Coenzyme transport and metabolism,E8XGM2
STM474_2636,STM474_2636,,2671480,2671593,+,hypothetical protein,No COG annotation,E8XGM3
STM474_2637,STM474_2637,,2671601,2671723,-,hypothetical protein,No COG annotation,E8XGM4
STM474_2638,STM474_2638,,2671711,2672379,+,putative cytoplasmic protein,Function unknown,E8XGM5
STM474_2639,sseB,,2672948,2673733,-,enhanced serine sensitivity protein SseB,Function unknown,E8XGM6
STM474_2640,pepB,,2673834,2675117,-,aminopeptidase B,Amino acid transport and metabolism,E8XGM7
STM474_2641,STM474_2641,,2675364,2675564,-,FeS assembly protein IscX,Function unknown,E8XGM8
STM474_2642,fdx,,2675576,2675911,-,ferredoxin,Energy production and conversion,E8XGM9
STM474_2643,hscA,,2675913,2677763,-,chaperone protein HscA,Nucleotide transport and metabolism,E8XGN0
STM474_2644,hscB,,2677776,2678291,-,Fe-S protein assembly co-chaperone HscB,"Post-translational modification, protein turnover,and chaperones",E8XGN1
STM474_2645,iscA,,2678487,2678810,-,iron-sulfur cluster assembly protein,Energy production and conversion,E8XGN2
STM474_2646,nifU,,2678839,2679225,-,scaffold protein,Energy production and conversion,E8XGN3
STM474_2647,nifS,,2679253,2680467,-,cysteine desulfurase,Amino acid transport and metabolism,E8XGN4
STM474_2648,yfhP,,2680648,2681142,-,DNA-binding transcriptional regulator IscR,Transcription,E8XGN5
STM474_2649,STM474_2649,,2681302,2682033,-,putative RNA methyltransferase,"Translation, ribosomal structure and biogenesis",E8XGN6
STM474_2650,suhB,,2682152,2682955,+,inositol monophosphatase,Carbohydrate transport and metabolism,E8XGN7
STM474_2651,STM474_2651,,2683100,2683978,+,putative hydrolase,Function unknown,E8XGN8
STM474_2652,asrA,,2684160,2685203,+,anaerobic sulfide reductase,Energy production and conversion,E8XGN9
STM474_2653,asrB,,2685207,2686025,+,anaerobic sulfite reductase subunit B,Energy production and conversion,E8XGP0
STM474_2654,asrC,,2686036,2687049,+,anaerobic sulfite reductase subunit C,Energy production and conversion,E8XGP1
STM474_2655,STM474_2655,,2687050,2688036,-,high-affinity nickel-transporter,Inorganic ion transport and metabolism,E8XGP2
STM474_2656,STM474_2656,,2688027,2688695,-,hypothetical protein,Function unknown,E8XGP3
STM474_2657,csiE,,2688791,2690068,+,stationary phase inducible protein CsiE,Transcription,E8XGP4
STM474_2658,hcaT,,2690063,2691202,-,putative 3-phenylpropionic acid transporter,Amino acid transport and metabolism,E8XGP5
STM474_2659,glyA,,2691398,2692651,-,serine hydroxymethyltransferase,Amino acid transport and metabolism,E8XGP6
STM474_2660,STM474_2660,,2692789,2692914,-,hypothetical protein,No COG annotation,E8XGP7
STM474_2661,hmp,,2692976,2694166,+,flavohemoprotein,Energy production and conversion,E8XGP8
STM474_2662,cadC,,2694348,2695892,+,DNA-binding transcriptional activator CadC,Transcription,E8XGP9
STM474_2663,cadB,,2696247,2697584,+,putative cadaverine/lysine antiporter,Amino acid transport and metabolism,E8XGQ0
STM474_2664,cadA,,2697667,2699811,+,lysine decarboxylase 1,Amino acid transport and metabolism,E8XGQ1
STM474_2665,yjdL,,2699867,2701327,+,putative di-/tripeptide transport protein,"Intracellular trafficking, secretion, and vesicular transport",E8XGQ2
STM474_2666,glnB,,2701376,2701714,-,nitrogen regulatory protein P-II,Transcription,E8XGQ3
