locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
SL1344_2420,eutC,,2564052,2564948,-,Ethanolamine ammonia-lyase light chain,Amino acid transport and metabolism,A0A0H3NFN5
SL1344_2421,eutB,,2564967,2566328,-,ethanolamine ammonia-lyase heavy chain,Amino acid transport and metabolism,A0A0H3NE30
SL1344_2422,eutA,,2566340,2567743,-,hypothetical ethanolamine utilization protein EutA,Amino acid transport and metabolism,A0A0H3NK44
SL1344_2423,eutH,,2567740,2568966,-,hypothetical membrane protein,Amino acid transport and metabolism,A0A0H3NE70
SL1344_2424,eutG,,2569086,2570273,-,hypothetical alchohol dehydrogenase,Energy production and conversion,A0A0H3NPE7
SL1344_2425,eutJ,,2570263,2571102,-,hypothetical ethanolamine utilization protein EutJ,Amino acid transport and metabolism,A0A0H3NFP1
SL1344_2426,eutE,,2571113,2572516,-,hypothetical aldehyde dehydrogenase,Energy production and conversion,A0A0H3NE35
SL1344_2427,eutN,,2572528,2572827,-,ethanolamine utilization protein,Energy production and conversion,A0A0H3NK49
SL1344_2428,eutM,,2572928,2573218,-,ethanolamine utilization protein,Energy production and conversion,A0A0H3NE73
SL1344_2429,eutD,,2573259,2574275,-,hypothetical phosphate acyltransferase,Energy production and conversion,A0A0H3NPF4
SL1344_2430,eutT,,2574272,2575075,-,hypothetical cobalamin adenosyltransferase,Amino acid transport and metabolism,A0A0H3NFP7
SL1344_2431,eutQ,,2575072,2575761,-,hypothetical ethanolamine utilization protein EutQ,Amino acid transport and metabolism,A0A0H3NE41
SL1344_2432,eutP,,2575739,2576218,-,hypothetical ethanolamine utilization protein EutP,Amino acid transport and metabolism,A0A0H3NK55
SL1344_2433,eutS,,2576231,2576566,-,hypothetical ethanolamine utilization protein EutS,Amino acid transport and metabolism,A0A0H3NE77
SL1344_2434,tnpA_1b,,2577047,2577505,-,transposase,"Replication, recombination and repair",A0A0G2QBP5
SL1344_2435,maeB,,2577695,2579974,-,NADP-dependent malate dehydrogenase (decarboxylating),Energy production and conversion,A0A0H3NPF9
SL1344_2436,tal,,2580246,2581196,+,Transaldolase,Nucleotide transport and metabolism,A0A0H3NFQ5
SL1344_2437,tktB,,2581216,2583216,+,transketolase 2,Carbohydrate transport and metabolism,A0A0H3NE47
SL1344_2438,SL1344_2438,,2583279,2583509,-,hypothetical protein,No COG annotation,A0A0H3NK61
SL1344_2439,ypfG,,2583637,2584680,-,hypothetical exported protein,Function unknown,A0A0H3NE80
SL1344_2440,yffH,,2584805,2585380,-,conserved hypothetical protein,"Replication, recombination and repair",A0A0H3NPG7
SL1344_2441,SL1344_2441,,2585584,2586882,+,hypothetical exported protein,Defense mechanisms,A0A0H3NFR1
SL1344_2442,aegA,,2587331,2589292,-,hypothetical oxidoreductase,Energy production and conversion,A0A0H3NE54
SL1344_2443,narQ,,2589478,2591178,+,nitrate/nitrite sensor protein NarQ,Signal transduction mechanisms,A0A0H3NK68
SL1344_2444,acrD,,2591363,2594476,+,hypothetical efflux pump,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NE82
SL1344_2444A,ypfM,,2594578,2594637,-,conserved sORF,No COG annotation,A0A0H3NXZ4
SL1344_2445,yffB,,2595050,2595406,+,conserved hypothetical protein,Inorganic ion transport and metabolism,A0A0H3NPH2
SL1344_2446,dapE,,2595410,2596537,+,succinyl-diaminopimelate desuccinylase,Amino acid transport and metabolism,A0A0H3NFR7
SL1344_2447,SL1344_2447,,2596565,2596765,+,hypothetical membrane protein,Function unknown,A0A0H3NE59
SL1344_2448,ypfI,,2596792,2598810,-,conserved hypothetical protein,"Translation, ribosomal structure and biogenesis",A0A0H3NK73
SL1344_2449,SL1344_2449,,2598826,2599689,-,hypothetical membrane protein,Function unknown,A0A0H3NE86
SL1344_2450,purC,,2599820,2600533,-,phosphoribosylaminoimidazole-succinocarboxamide synthase,Nucleotide transport and metabolism,A0A0H3NPK1
SL1344_2451,nlpB,,2600708,2601742,-,hypothetical lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3NFV7
SL1344_2452,dapA,,2601759,2602637,-,Dihydrodipicolinate synthase,Amino acid transport and metabolism,A0A0H3NE87
SL1344_2453,gcvR,,2602783,2603355,+,glycine cleavage system transcriptional repressor,Amino acid transport and metabolism,A0A0H3NKA7
SL1344_2454,bcp,,2603355,2603825,+,bacterioferritin comigratory protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NEA9
SL1344_2455,SL1344_2455,,2603872,2604114,-,hypothetical conserved hypothetical protein,Carbohydrate transport and metabolism,A0A0H3NPK5
SL1344_2456,perM,,2604412,2605479,-,hypothetical membrane protein,Function unknown,A0A0H3NFW5
SL1344_2457,SL1344_2457,,2605687,2607150,+,hypothetical exported protein,Function unknown,A0A0H3NE89
SL1344_2458,yfgD,,2607190,2607549,+,hypothetical arsenate reductase (arsenical pump modifier),Inorganic ion transport and metabolism,A0A0H3NKB2
SL1344_2459,yfgE,,2607576,2608301,-,conserved hypothetical protein,"Replication, recombination and repair",A0A0H3NEB2
SL1344_2460,uraA,,2608372,2609661,-,uracil permease (uracil transporter),Nucleotide transport and metabolism,A0A0H3NPL0
SL1344_2461,upp,,2609749,2610375,-,uracil phosphoribosyltransferase,Nucleotide transport and metabolism,A0A0H3NFX0
SL1344_2462,purM,,2610774,2611826,+,Phosphoribosylformylglycinamidine cyclo-ligase,Nucleotide transport and metabolism,A0A0H3NE93
SL1344_2463,purN,,2611826,2612464,+,phosphoribosylglycinamidine myltransferase,Nucleotide transport and metabolism,A0A0H3NKB8
SL1344_2464,ppk,,2612653,2614719,+,Polyphosphate kinase,Nucleotide transport and metabolism,A0A0H3NEB4
SL1344_2465,ppx,,2614724,2616265,+,exopolyphosphatase,Nucleotide transport and metabolism,A0A0H3NPL5
SL1344_2466,SL1344_2466,,2616301,2618514,-,hypothetical membrane protein,Signal transduction mechanisms,A0A0H3NFX4
SL1344_2467,SL1344_2467,,2618819,2619079,-,hypothetical protein,No COG annotation,A0A0H3NE96
SL1344_2468,SL1344_2468,,2618927,2619118,+,conserved hypothetical inner membrane protein,Function unknown,A0A0H3NKC5
SL1344_2469,SL1344_2469,,2619659,2619988,+,conserved hypothetical protein,Function unknown,A0A0H3NEB8
SL1344_2470,SL1344_2470,,2620008,2620364,-,hypothetical transposase,"Replication, recombination and repair",A0A0H3NPM0
SL1344_2471,guaA,,2620521,2622098,-,GMP synthase [glutamine-hydrolyzing],Nucleotide transport and metabolism,A0A0H3NFY6
SL1344_2472,guaB,,2622168,2623634,-,inosine-5'-monophosphate dehydrogenase,Nucleotide transport and metabolism,A0A0H3NE99
SL1344_2473,xseA,,2623795,2625144,+,Probable exodeoxyribonuclease VII large subunit,"Replication, recombination and repair",A0A0H3NKD0
SL1344_2474,shdA,,2625306,2631425,-,host colonisation factor (ShdA),Cell wall/membrane/envelope biogenesis,A0A0H3NEC1
SL1344_2475,ratB,,2632119,2633621,-,hypothetical outer membrane protein (RatB) (pseudogene),Cell wall/membrane/envelope biogenesis,
SL1344_2477,ratA,,2639591,2645188,-,hypothetical exported protein (RatA),Cell wall/membrane/envelope biogenesis,A0A0H3NPM5
SL1344_2478,sinI,,2645308,2646267,-,hypothetical exported protein,No COG annotation,A0A0H3NFZ1
SL1344_2479,sinH,,2646325,2648517,-,intimin,Cell wall/membrane/envelope biogenesis,A0A0H3NEA2
SL1344_2480,yfgJ,,2648863,2649084,-,conserved hypothetical protein,Function unknown,A0A0H3NKD5
SL1344_2481,engA,,2649173,2650645,-,GTP-binding protein engA.,Function unknown,A0A0H3NEC5
SL1344_2482,yfgL,,2650764,2651942,-,hypothetical lipoprotein,Cell wall/membrane/envelope biogenesis,A0A0H3NPM9
SL1344_2483,yfgM,,2651953,2652573,-,hypothetical membrane protein,Function unknown,A0A0H3NFZ6
SL1344_2484,hisS,,2652587,2653861,-,Histidyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",A0A0H3NEA5
SL1344_2485,gcpE,,2653972,2655090,-,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,Lipid transport and metabolism,A0A0H3NKD9
SL1344_2486,yfgA,,2655117,2656121,-,hypothetical DNA-binding protein,Function unknown,A0A0H3NEC9
SL1344_2487,yfgB,,2656413,2657579,-,conserved hypothetical protein,"Translation, ribosomal structure and biogenesis",A0A0H3NPQ5
SL1344_2488,ndk,,2657786,2658217,-,nucleoside diphosphate kinase (ndk),Nucleotide transport and metabolism,A0A0H3NG01
SL1344_2489,SL1344_2489,,2658338,2659201,-,hypothetical polyferredoxin,Energy production and conversion,A0A0H3NEA8
SL1344_2490,SL1344_2490,,2659201,2660010,-,hypothetical anaerobic reductase component,Function unknown,A0A0H3NKE4
SL1344_2491,SL1344_2491,,2660003,2660632,-,hypothetical anaerobic reductase component,Energy production and conversion,A0A0H3NED4
SL1344_2492,SL1344_2492,,2660629,2663007,-,dimethyl sulfoxide reductase,Energy production and conversion,A0A0H3NPR0
SL1344_2493,pbpC,,2663163,2665478,-,penicillin-binding protein 1C,Cell wall/membrane/envelope biogenesis,A0A0H3NG06
SL1344_2494,SL1344_2494,,2665479,2670413,-,hypothetical lipoprotein,Function unknown,A0A0H3NEB1
SL1344_2495,SL1344_2495,,2670622,2671464,+,hypothetical thiosulfate sulfurtransferase,Coenzyme transport and metabolism,A0A0H3NKE9
SL1344_2496,SL1344_2496,,2671711,2672379,+,hypothetical protein,Function unknown,A0A0H3NED7
SL1344_2497,sseBb,,2672948,2673724,-,enhanced serine sensitivity protein,Function unknown,A0A0H3NPR5
SL1344_2498,pepB,,2673834,2675117,-,Peptidase B,Amino acid transport and metabolism,A0A0H3NG11
SL1344_2499,yfhJ,,2675364,2675564,-,conserved hypothetical protein,Function unknown,A0A0H3NEB6
SL1344_2500,fdx,,2675576,2675911,-,ferredoxin,Energy production and conversion,A0A0H3NKF4
SL1344_2501,hscA,,2675913,2677763,-,Chaperone protein hscA,Nucleotide transport and metabolism,A0A0H3NEE0
SL1344_2502,hscB,,2677776,2678291,-,Co-chaperone protein hscB,"Post-translational modification, protein turnover,and chaperones",A0A0H3NPS2
SL1344_2503,iscA,,2678487,2678810,-,conserved hypothetical protein,Energy production and conversion,A0A0H3NG18
SL1344_2504,nifU,,2678839,2679225,-,NifU-like protein,Energy production and conversion,A0A0H3NEC0
SL1344_2505,iscS,,2679253,2680467,-,Cysteine desulfurase,Amino acid transport and metabolism,A0A0H3NKF9
SL1344_2506,yfhP,,2680648,2681142,-,conserved hypothetical protein,Transcription,A0A0H3NEE3
SL1344_2507,SL1344_2507,,2681302,2682033,-,hypothetical RNA methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0H3NPS5
SL1344_2508,suhB,,2682152,2682955,+,extragenic suppressor protein SuhB,Carbohydrate transport and metabolism,A0A0H3NG22
SL1344_2509,SL1344_2509,,2683100,2683978,+,hypothetical membrane protein,Function unknown,A0A0H3NEC3
SL1344_2510,asrA,,2684160,2685203,+,anaerobic sulfite reductase subunit A,Energy production and conversion,A0A0H3NKG4
SL1344_2511,asrB,,2685207,2686025,+,anaerobic sulfite reductase subunit B,Energy production and conversion,A0A0H3NEE7
SL1344_2512,asrC,,2686036,2687049,+,anaerobic sulfite reductase subunit C,Energy production and conversion,A0A0H3NPT2
SL1344_2513,SL1344_2513,,2687050,2688036,-,hypothetical inner membrane protein,Inorganic ion transport and metabolism,A0A0H3NG27
SL1344_2514,SL1344_2514,,2688027,2688665,-,hypothetical exported protein,Function unknown,A0A0H3NEC6
SL1344_2515,csiE,,2688791,2690068,+,stationary phase inducible protein CsiE,Transcription,A0A0H3NKG9
SL1344_2516,hcaT,,2690063,2691202,-,hypothetical 3-phenylpropionate permease,Amino acid transport and metabolism,A0A0H3NEF2
SL1344_2517,glyA,,2691398,2692651,-,serine hydroxymethyltransferase,Amino acid transport and metabolism,A0A0H3NPT7
SL1344_2518,hmpA,,2692976,2694166,+,flavohemoprotein (haemoglobin-like protein),Energy production and conversion,A0A0H3NG33
SL1344_2519,cadC,,2694348,2695892,+,transcriptional activator cadC,Transcription,A0A0H3NED0
SL1344_2520,cadB,,2696253,2697584,+,probable cadaverine/lysine antiporter,Amino acid transport and metabolism,A0A0H3NKH4
SL1344_2521,cadA,,2697730,2699811,+,lysine decarboxylase,Amino acid transport and metabolism,A0A0H3NEF6
SL1344_2522,yjdL,,2699867,2701327,+,hypothetical transmembrane transport protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NPU2
SL1344_2523,glnB,,2701376,2701714,-,nitrogen regulatory protein p-II,Transcription,A0A0H3NG37
SL1344_2524,yfhA,,2701791,2703128,-,hypothetical transcriptional regulator,Nucleotide transport and metabolism,A0A0H3NED3
SL1344_2525,yfhG,,2703125,2703889,-,hypothetical membrane protein,Cell motility,A0A0H3NKH9
SL1344_2526,yfhK,,2703891,2705333,-,hypothetical sensor kinase protein,Signal transduction mechanisms,A0A0H3NEF9
SL1344_2527,purG,,2705971,2709858,-,Phosphoribosylformylglycinamidine synthase,Nucleotide transport and metabolism,A0A0H3NPU7
SL1344_2529,yfhD,,2710114,2711658,+,hypothetical exported protein,Cell wall/membrane/envelope biogenesis,A0A0H3NG41
SL1344_2530,yfhC,,2711709,2712260,-,conserved hypothetical protein,Nucleotide transport and metabolism,A0A0H3NED6
SL1344_2531,yfhB,,2712285,2712920,-,hypothetical membrane protein,Amino acid transport and metabolism,A0A0H3NKI3
SL1344_2532,SL1344_2532,,2712924,2714285,-,hypothetical PTS system IIBC component,Carbohydrate transport and metabolism,A0A0H3NEG3
SL1344_2533,murQ,,2714296,2715189,-,hypothetical phophosugar binding protein,Function unknown,A0A0H3NPV3
SL1344_2534,yfhH,,2715305,2716153,+,hypothetical transcriptional regulator,Transcription,A0A0H3NG46
SL1344_2535,SL1344_2535,,2716192,2717058,-,hypothetical oxidoreductase,Coenzyme transport and metabolism,A0A0H3NEE1
SL1344_2536,SL1344_2536,,2717131,2718327,-,hypothetical transmembrane transport protein,Inorganic ion transport and metabolism,A0A0H3NKI6
SL1344_2537,SL1344_2537,,2718443,2719369,+,hypothetical transcriptional regulator,Transcription,A0A0H3NEG8
SL1344_2538,yfhL,,2719407,2719667,+,hypothetical ferredoxin,Energy production and conversion,A0A0H3NPV8
SL1344_2539,acpS,,2719779,2720159,-,Holo-[acyl-carrier-protein] synthase,Lipid transport and metabolism,A0A0H3NG51
SL1344_2540,pdxJ,,2720159,2720890,-,Pyridoxal phosphate biosynthetic protein pdxJ,Coenzyme transport and metabolism,A0A0H3NEE2
SL1344_2541,recO,,2720902,2721630,-,DNA repair protein RecO,"Replication, recombination and repair",A0A0H3NKJ0
SL1344_2542,era,,2721642,2722547,-,GTP-binding protein era homolog.,Function unknown,A0A0H3NEH3
SL1344_2543,rnc,,2722544,2723146,-,Ribonuclease III,"Translation, ribosomal structure and biogenesis",A0A0H3NPW4
SL1344_2544,lepB,,2723498,2724472,-,signal peptidase I,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NG56
SL1344_2545,lepA,,2724489,2726288,-,GTP-binding protein LepA,Nucleotide transport and metabolism,A0A0H3NEE6
SL1344_2546,gogB,,2726744,2728186,+,Type III secretion system effector protein,Function unknown,A0A0H3NKJ5
SL1344_2547,SL1344_2547,,2729142,2729588,+,hypothetical transposase,No COG annotation,A0A0H3NEH7
SL1344_2548,SL1344_2548,,2730253,2730318,-,predicted bacteriophage protein,No COG annotation,A0A0H3NPX1
SL1344_2549,SL1344_2549,,2730700,2730927,+,Endodeoxyribonuclease,No COG annotation,A0A0H3NG61
SL1344_2550,SL1344_2550,,2731024,2731602,-,DNA Binding protein,Function unknown,A0A0H3NEF0
SL1344_2551,SL1344_2551,,2731592,2732416,-,predicted bacteriophage protein,Function unknown,A0A0H3NKK0
SL1344_2552,SL1344_2552,,2732413,2734785,-,similar to a DNA recombinase,Cell wall/membrane/envelope biogenesis,A0A0H3NEI0
SL1344_2552A,SL1344_2552A,,2734839,2735081,-,predicted bacteriophage protein,No COG annotation,A0A0H3NPX7
SL1344_2553,SL1344_2553,,2735120,2738482,-,predicted bacteriophage protein,"Cell cycle control, cell division, chromosome partitioning",A0A0H3NG66
SL1344_2554,SL1344_2554,,2738544,2739191,-,predicted bacteriophage protein,Function unknown,A0A0H3NEF4
SL1344_2555,SL1344_2555,,2739089,2739826,-,predicted bacteriophage protein,Cell wall/membrane/envelope biogenesis,A0A0H3NKK5
SL1344_2556,SL1344_2556,,2739833,2740534,-,predicted bacteriophage protein,Function unknown,A0A0H3NEI3
SL1344_2557,SL1344_2557,,2740541,2740870,-,predicted bacteriophage protein,Function unknown,A0A0H3NPY3
SL1344_2558,SL1344_2558,,2740873,2743968,-,predicted bacteriophage protein,"Cell cycle control, cell division, chromosome partitioning",A0A0H3NG70
SL1344_2559,SL1344_2559,,2743940,2744257,-,predicted bacteriophage protein,Function unknown,A0A0H3NEF8
SL1344_2560,SL1344_2560,,2744275,2744670,-,predicted bacteriophage protein,Function unknown,A0A0H3NKK8
SL1344_2561,SL1344_2561,,2744721,2745467,-,predicted bacteriophage protein,Cell motility,A0A0H3NEI7
SL1344_2562,SL1344_2562,,2745475,2745876,-,predicted bacteriophage protein,Function unknown,A0A0H3NPY8
SL1344_2563,gipA,,2745865,2747115,+,phage encoded virulence factor,"Replication, recombination and repair",A0A0H3NG74
SL1344_2564,SL1344_2564,,2747164,2747742,-,predicted bacteriophage protein,Function unknown,A0A0H3NEG5
SL1344_2565,SL1344_2565,,2747770,2748153,-,predicted bacteriophage protein,Function unknown,A0A0H3NKL1
SL1344_2566,SL1344_2566,,2748164,2748523,-,predicted bacteriophage protein,Function unknown,A0A0H3NEJ0
SL1344_2567,SL1344_2567,,2748581,2749609,-,predicted bacteriophage protein,Function unknown,A0A0H3NPZ3
SL1344_2568,SL1344_2568,,2749664,2750011,-,predicted bacteriophage protein,Function unknown,A0A0H3NG79
SL1344_2569,SL1344_2569,,2750024,2751472,-,predicted bacteriophage tail protein,"Post-translational modification, protein turnover,and chaperones",A0A0H3NEG9
SL1344_2570,SL1344_2570,,2751510,2753090,-,predicted bacteriophage protein,Function unknown,A0A0H3NKL4
SL1344_2571,SL1344_2571,,2753087,2753290,-,predicted bacteriophage protein,Function unknown,A0A0H3NEJ2
SL1344_2572,SL1344_2572,,2753274,2755205,-,predicted bacteriophage protein,Function unknown,A0A0H3NPZ8
SL1344_2573,SL1344_2573,,2755177,2755722,-,predicted DNA packaging protein,"Replication, recombination and repair",A0A0H3NG84
SL1344_2574,SL1344_2574,,2756009,2756410,+,predicted bacteriophage protein,Function unknown,A0A0H3NEH6
SL1344_2575,SL1344_2575,,2756646,2757119,-,predicted bacteriophage protein,Function unknown,A0A0H3NKL6
SL1344_2576,SL1344_2576,,2757116,2757568,-,bacteriophage lysozyme,Carbohydrate transport and metabolism,A0A0H3NEJ7
SL1344_2577,SL1344_2577,,2758157,2758843,+,hypothetical bacteriophage encoded virulence protein,Function unknown,A0A0H3NQ02
SL1344_2578,SL1344_2578,,2759753,2760316,-,predicted bacteriophage protein,Function unknown,A0A0H3NG89
SL1344_2579,SL1344_2579,,2760589,2761266,-,predicted antitermination protein,Function unknown,A0A0H3NEI1
SL1344_2580,SL1344_2580,,2761263,2761403,-,predicted bacteriophage protein,No COG annotation,A0A0H3NKL8
SL1344_2581,SL1344_2581,,2761400,2762011,-,predicted bacteriophage protein,Defense mechanisms,A0A0H3NEK1
SL1344_2582,SL1344_2582,,2762220,2762822,-,predicted bacteriophage protein,Function unknown,A0A0H3NQ05
SL1344_2583,SL1344_2583,,2762857,2763105,-,predicted bacteriophage protein,No COG annotation,A0A0H3NG94
SL1344_2584,SL1344_2584,,2763222,2763455,-,hypothetical damage-inducible protein,Function unknown,A0A0H3NEI5
SL1344_2585,SL1344_2585,,2763714,2763905,-,predicted bacteriophage protein,No COG annotation,A0A0H3NKM0
SL1344_2586,SL1344_2586,,2764017,2764298,-,predicted bacteriophage protein,No COG annotation,A0A0H3NEK4
SL1344_2587,SL1344_2587,,2764291,2764944,-,predicted bacteriophage protein,Function unknown,A0A0H3NQ08
SL1344_2588,SL1344_2588,,2764947,2765417,-,predicted methyltransferase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0H3NG99
SL1344_2589,SL1344_2589,,2765419,2766084,-,predicted bacteriophage protein,Function unknown,A0A0H3NEI8
SL1344_2590,gpP,,2766099,2766791,-,predicted bacteriophage replication protein P,Function unknown,A0A0H3NKM2
SL1344_2591,gpO,,2766788,2767693,-,bacteriophage replication protein,Function unknown,A0A0H3NEK8
SL1344_2592,cIIa,,2767785,2768207,-,regulatory protein CII,No COG annotation,A0A0H3NQ14
SL1344_2593,SL1344_2593,,2768450,2768833,+,hypothetical DNA-binding protein,Transcription,A0A0H3NGA4
SL1344_2594,SL1344_2594,,2768985,2770070,+,predicted bacteriophage protein,"Cell cycle control, cell division, chromosome partitioning",A0A0H3NEJ1
SL1344_2595,SL1344_2595,,2770178,2770384,-,predicted bacteriophage protein,No COG annotation,A0A0H3NKM5
SL1344_2596,SL1344_2596,,2770636,2770791,+,predicted bacteriophage protein (fragment),No COG annotation,
SL1344_2597,recEb,,2771095,2774295,+,exodeoxyribonuclease VIII,Function unknown,A0A0H3NEL2
SL1344_2597A,SL1344_2597A,,2774306,2775415,+,predicted bacteriophage protein,Function unknown,A0A0H3NQ18
SL1344_2598,SL1344_2598,,2775458,2775697,+,predicted bacteriophage protein,Function unknown,A0A0G2PMR3
SL1344_2599,SL1344_2599,,2775738,2776022,+,predicted bacteriophage protein,No COG annotation,A0A0H3NGB0
SL1344_2600,SL1344_2600,,2776000,2777229,-,bacteriophage integrase,"Replication, recombination and repair",A0A0H3NEJ6
SL1344_2601,rseC,,2777727,2778206,-,sigma-E factor regulatory protein RseC,Signal transduction mechanisms,A0A0H3NKM8
SL1344_2602,rseB,,2778203,2779159,-,sigma-E factor regulatory protein RseB precursor,Signal transduction mechanisms,A0A0H3NEL7
SL1344_2603,rseA,,2779159,2779809,-,sigma-E factor negative regulatory protein,Signal transduction mechanisms,A0A0H3NQ21
SL1344_2604,rpoE,,2779841,2780416,-,RNA polymerase sigma-E factor (sigma-24),Transcription,A0A0H3NGB5
SL1344_2605,nadB,,2780841,2782463,+,L-aspartate oxidase (quinolinate synthetase B).,Coenzyme transport and metabolism,A0A0H3NEK0
SL1344_2606,yfiC,,2782448,2783185,-,conserved hypothetical protein,"Translation, ribosomal structure and biogenesis",A0A0H3NKN1
SL1344_2607,srmB,,2783316,2784650,+,ATP-dependent RNA helicase SrmB,Nucleotide transport and metabolism,A0A0H3NEM2
SL1344_2608,yfiE,,2784668,2785567,-,LysR-family transcriptional regulator,Transcription,A0A0H3NQ25
SL1344_2609,yfiK,,2785670,2786257,+,hypothetical membrane protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0H3NGC0
SL1344_2610,yfiD,,2786319,2786702,-,conserved hypothetical protein,Function unknown,A0A0H3NEL4
SL1344_2611,ung,,2787021,2787710,+,Uracil-DNA glycosylase,"Replication, recombination and repair",A0A0H3NKN4
SL1344_2612,yfiF,,2787826,2788863,-,hypothetical RNA methyltransferase,Coenzyme transport and metabolism,A0A0H3NEM8
SL1344_2613,trxC,,2789067,2789486,+,thioredoxin 2,"Post-translational modification, protein turnover,and chaperones",A0A0H3NQ29
SL1344_2614,yfiP,,2789559,2790239,+,conserved hypothetical protein,Function unknown,A0A0H3NGC6
SL1344_2615,yfiQ,,2790293,2792953,+,hypothetical acyl-CoA synthetase,Energy production and conversion,A0A0H3NEM0
SL1344_2616,pssA,,2793068,2794423,+,CDP-diacylglycerol-serine O-phosphatidyltransferase,Lipid transport and metabolism,A0A0H3NKN8
SL1344_2617,yfiM,,2794468,2794791,+,conserved hypothetical protein,Function unknown,A0A0H3NEN2
SL1344_2618,kgtP,,2794788,2796089,-,alpha-ketoglutarate permease,Amino acid transport and metabolism,A0A0H3NQ32
SL1344_2619,SL1344_2619,,2796193,2796648,-,conserved hypothetical protein,Function unknown,A0A0H3NGD1
SL1344_2620,clpB,,2802529,2805102,-,ClpB protein (heat shock protein f84.1),"Post-translational modification, protein turnover,and chaperones",A0A0H3NEM4
SL1344_2621,yfiH,,2805232,2805963,-,conserved hypothetical protein,Function unknown,A0A0H3NKP3
SL1344_2622,rluD,,2805960,2806940,-,ftsH suppressor protein SfhB,"Translation, ribosomal structure and biogenesis",A0A0H3NEN7
SL1344_2623,yfiO,,2807072,2807809,+,outer membrane protein assembly complex subunit yfiO,Cell wall/membrane/envelope biogenesis,A0A0H3NQ36
SL1344_2624,yfiA,,2808081,2808419,+,hypothetical sigma(54) modulation protein,"Translation, ribosomal structure and biogenesis",A0A0H3NGD6
SL1344_2625,pheA,,2808670,2809830,+,chorismate mutase-P/prephenate dehydratase,Amino acid transport and metabolism,A0A0H3NEN0
SL1344_2626,SL1344_2626,,2809791,2810699,-,conserved hypothetical protein,Carbohydrate transport and metabolism,A0A0H3NKP7
SL1344_2627,tyrA,,2810757,2811824,-,chorismate mutase/prephenate dehydrogenase,Amino acid transport and metabolism,A0A0H3NEP1
SL1344_2628,aroF,,2811888,2812958,-,phospho-2-dehydro-3-deoxyheptonate aldolase%2C tyr-sensitive,Amino acid transport and metabolism,A0A0H3NQ41
SL1344_2629,yfiR,,2813398,2813916,+,hypothetical exported protein,Function unknown,A0A0H3NGE1
SL1344_2630,yfiN,,2813909,2815129,+,hypothetical membrane protein,Signal transduction mechanisms,A0A0H3NEN4
SL1344_2631,int,,2815382,2816431,-,bacteriophage integrase,"Replication, recombination and repair",A0A0H3NKQ0
SL1344_2632,SL1344_2632,,2816456,2816794,-,hypothetical exported protein,Function unknown,A0A0H3NEP6
SL1344_2633,SL1344_2633,,2816803,2817648,-,hypothetical repressor protein,Transcription,A0A0H3NQ47
SL1344_2634,SL1344_2634,,2817762,2818115,+,predicted bacteriophage protein,No COG annotation,A0A0H3NGE5
SL1344_2635,cIIb,,2818166,2818675,+,bacteriophage regulatory protein,Function unknown,A0A0H3NEP0
SL1344_2636,SL1344_2636,,2818683,2818883,+,predicted bacteriophage protein,Function unknown,A0A0H3NKQ4
SL1344_2637,SL1344_2637,,2818847,2819185,+,predicted bacteriophage protein,Function unknown,A0A0H3NEQ1
SL1344_2638,SL1344_2638,,2819253,2819480,+,predicted bacteriophage protein,Function unknown,A0A0H3NQ54
SL1344_2639,SL1344_2639,,2819480,2819704,+,predicted bacteriophage protein,Signal transduction mechanisms,A0A0H3NGF0
SL1344_2640,SL1344_2640,,2819701,2820222,+,hypothetical bacteriophage-related protein,No COG annotation,A0A0H3NEP3
SL1344_2641,SL1344_2641,,2820291,2823074,+,hypothetical bacteriophage replication protein,"Replication, recombination and repair",A0A0H3NKQ8
SL1344_2642,gpF,,2823088,2823573,+,bacteriophage tail protein,Function unknown,A0A0H3NEQ6
SL1344_2643,gpD,,2823570,2824736,+,bacteriophage late control gene,Function unknown,A0A0H3NQ59
SL1344_2644,SL1344_2644,,2824931,2825620,+,predicted bacteriophage protein,No COG annotation,A0A0H3NGF5
SL1344_2645,gpB,,2825697,2825915,+,bacteriophage late control gene,Function unknown,A0A0H3NEP8
SL1344_2646,rpl19,,2826061,2826408,-,50S ribosomal protein L19. Chloroplast 50S ribosomal protein L19.,"Translation, ribosomal structure and biogenesis",A0A0H3NKR1
SL1344_2647,trmD,,2826449,2827216,-,tRNA (guanine-N1) methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0H3NER1
SL1344_2648,rimM,,2827261,2827809,-,16S rRNA processing protein rimM. Probable 16S rRNA processing protein rimM.,"Translation, ribosomal structure and biogenesis",A0A0H3NQ63
