locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STMUK_2569,yfhJ,,2677411,2677611,-,hypothetical protein,Function unknown,A0A3Z6NZX5
STMUK_2570,fdx,,2677623,2677958,-,electron carrer protein,Energy production and conversion,A0A3Z2F5S0
STMUK_2571,hscA,,2677960,2679810,-,chaperone protein HscA,Nucleotide transport and metabolism,A0A3Z2F5V7
STMUK_2572,hscB,,2679823,2680338,-,co-chaperone HscB,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F5Y3
STMUK_2573,iscA,,2680534,2680857,-,iron-sulfur cluster assembly protein,Energy production and conversion,A0A3Z2F5Q8
STMUK_2574,nifU,,2680886,2681272,-,scaffold protein,Energy production and conversion,A0A3Z6NZP6
STMUK_2575,nifS,,2681300,2682514,-,cysteine desulfurase,Amino acid transport and metabolism,A0A3Z6NZS0
STMUK_2576,yfhP,,2682695,2683189,-,DNA-binding transcriptional regulator IscR,Transcription,A0A3Z2F5R1
STMUK_2577,STMUK_2577,,2683349,2684080,-,putative rRNA methylase,"Translation, ribosomal structure and biogenesis",A0A3Z6NZR1
STMUK_2578,suhB,,2684199,2685002,+,inositol monophosphatase,Carbohydrate transport and metabolism,A0A3Z2F5R7
STMUK_2579,STMUK_2579,,2685147,2686025,+,putative hydrolase,Function unknown,A0A3Z6NZV6
STMUK_2580,asrA,,2686207,2687250,+,anaerobic sulfide reductase,Energy production and conversion,A0A3Z6NZR0
STMUK_2581,asrB,,2687254,2688072,+,anaerobic sulfite reductase subunit B,Energy production and conversion,A0A3Z2F5U9
STMUK_2582,asrC,,2688083,2689096,+,anaerobic sulfide reductase,Energy production and conversion,A0A3Z2F5X4
STMUK_2583,STMUK_2583,,2689097,2690083,-,putative inner membrane protein,Inorganic ion transport and metabolism,A0A3Z6NZN8
STMUK_2584,STMUK_2584,,2690074,2690712,-,hypothetical protein,Function unknown,A0A3Z2F5Q4
STMUK_2585,csiE,,2690838,2692115,+,stationary phase inducible protein CsiE,Transcription,A0A3Z2F5T2
STMUK_2586,hcaT,,2692110,2693249,-,putative 3-phenylpropionic acid transporter,Amino acid transport and metabolism,A0A3Z6NZM9
STMUK_2587,glyA,,2693445,2694698,-,serine hydroxymethyltransferase,Amino acid transport and metabolism,A0A6C7AN27
STMUK_2588,hmpA,,2695023,2696213,+,nitric oxide dioxygenase,Energy production and conversion,A0A3Z2FCV0
STMUK_2589,cadC,,2696395,2697939,+,DNA-binding transcriptional activator CadC,Transcription,A0A3Z2FD65
STMUK_2590,cadB,,2698300,2699631,+,lysine/cadaverine antiporter,Amino acid transport and metabolism,A0A3Z2FB42
STMUK_2591,cadA,,2699714,2701858,+,lysine decarboxylase 1,Amino acid transport and metabolism,A0A3Z2FB04
STMUK_2592,yjdL,,2701914,2703374,+,putative di-/tripeptide transport protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6NZM7
STMUK_2593,glnB,,2703423,2703761,-,nitrogen regulatory protein P-II 1,Transcription,A0A3Z6NZN3
STMUK_2594,yfhA,,2703838,2705175,-,putative transcriptional regulator,Nucleotide transport and metabolism,A0A3Z2FAY7
STMUK_2595,yfhG,,2705172,2705936,-,hypothetical protein,Cell motility,A0A3Z2FBG1
STMUK_2596,yfhK,,2705938,2707380,-,putative sensor kinase,Signal transduction mechanisms,A0A6C7ATN2
STMUK_2597,purG,,2708018,2711905,-,phosphoribosylformylglycinamidine synthase,Nucleotide transport and metabolism,A0A6C7AN36
STMUK_2598,STMUK_2598,,2711927,2712160,+,putative periplasmic protein,No COG annotation,A0A3Z6NZL7
STMUK_2599,yfhD,,2712161,2713705,+,putative transglycosylase,Cell wall/membrane/envelope biogenesis,A0A3Z2F908
STMUK_2600,yfhC,,2713756,2714307,-,tRNA-specific adenosine deaminase,Nucleotide transport and metabolism,A0A3Z6NZN9
STMUK_2601,yfhB,,2714332,2714967,-,hypothetical protein,Amino acid transport and metabolism,A0A3Z2F8W0
STMUK_2602,STMUK_2602,,2714971,2716332,-,putative phosphotransferase system IIB component,Carbohydrate transport and metabolism,A0A3Z2F8V6
STMUK_2603,yfeU,,2716343,2717236,-,N-acetylmuramic acid-6-phosphate etherase,Function unknown,A0A3Z6NZL1
STMUK_2604,yfhH,,2717352,2718200,+,putative DNA-binding transcriptional regulator,Transcription,A0A3Z6NZJ8
STMUK_2605,STMUK_2605,,2718239,2719156,-,2-dehydropantoate 2-reductase,Coenzyme transport and metabolism,A0A6C7AY77
STMUK_2606,STMUK_2606,,2719178,2720374,-,putative permease,Inorganic ion transport and metabolism,A0A6C7ATP4
STMUK_2607,STMUK_2607,,2720490,2721416,+,putative transcriptional regulator,Transcription,A0A3Z2F8Z7
STMUK_2608,yfhL,,2721454,2721714,+,putative ferredoxin,Energy production and conversion,A0A3Z6NZJ7
STMUK_2609,acpS,,2721826,2722206,-,4'-phosphopantetheinyl transferase,Lipid transport and metabolism,A0A3Z6NZS2
STMUK_2610,pdxJ,,2722206,2722937,-,pyridoxine 5'-phosphate synthase,Coenzyme transport and metabolism,A0A3Z6NZM8
STMUK_2611,recO,,2722949,2723677,-,DNA repair protein RecO,"Replication, recombination and repair",A0A6C7AMW9
STMUK_2612,era,,2723689,2724594,-,GTP-binding protein Era,Function unknown,A0A3Z6NZK7
STMUK_2613,rnc,,2724591,2725271,-,ribonuclease III,"Translation, ribosomal structure and biogenesis",A0A3Z6NZK5
STMUK_2614,lepB,,2725545,2726519,-,signal peptidase I,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6NZJ3
STMUK_2615,lepA,,2726536,2728335,-,GTP-binding protein LepA,Nucleotide transport and metabolism,A0A3Z6NZN7
STMUK_2616,gogB,,2728740,2730233,+,leucine-rich repeat-containing protein,Function unknown,A0A3Z2F8V9
STMUK_2617,STMUK_2617,,2731090,2731635,+,transposase-like protein,No COG annotation,A0A6C7AN60
STMUK_2618,STMUK_2618,,2732747,2732974,+,PagK-like protein,No COG annotation,A0A3Z2FCR9
STMUK_2619,STMUK_2619,,2733071,2733649,-,phage tail assembly-like protein,Function unknown,A0A3Z2FCV6
STMUK_2620,STMUK_2620,,2733639,2734463,-,phage tail assembly-like protein,Function unknown,A0A3Z2FCJ7
STMUK_2621,STMUK_2621,,2734460,2736832,-,tail fiber-like protein,Cell wall/membrane/envelope biogenesis,A0A6C7AMX9
STMUK_2622,STMUK_2622,,2736886,2737128,-,hypothetical protein,No COG annotation,A0A3Z2FDN8
STMUK_2623,STMUK_2623,,2737167,2740529,-,host specificity protein-J-like protein,"Cell cycle control, cell division, chromosome partitioning",A0A6C7B1G9
STMUK_2624,STMUK_2624,,2740591,2741238,-,tail assembly protein I-like protein,Function unknown,A0A3Z2F8N7
STMUK_2625,STMUK_2625,,2741136,2741735,-,tail assembly protein K-like protein,Cell wall/membrane/envelope biogenesis,A0A6C7AYA5
STMUK_2626,STMUK_2626,,2741880,2742578,-,phage tail component L-like protein,Function unknown,A0A3Z6P5C6
STMUK_2627,STMUK_2627,,2742588,2742917,-,phage tail component M-like protein,Function unknown,A0A3Z2F8L2
STMUK_2628,STMUK_2628,,2742920,2746015,-,phage tail component H-like protein,"Cell cycle control, cell division, chromosome partitioning",A0A6C7AS98
STMUK_2629,STMUK_2629,,2745987,2746325,-,minor tail-like protein,Function unknown,A0A3Z2F8T2
STMUK_2630,STMUK_2630,,2746322,2746717,-,minor tail-like protein,Function unknown,A0A3Z2F8K3
STMUK_2631,STMUK_2631,,2746768,2747514,-,major tail-like protein,Cell motility,A0A6C7AMY7
STMUK_2632,STMUK_2632,,2747522,2747923,-,hypothetical protein,Function unknown,A0A3Z6P5E2
STMUK_2633,STMUK_2633,,2747912,2749162,+,putative virulence protein,"Replication, recombination and repair",A0A6C7B1I3
STMUK_2634,STMUK_2634,,2749211,2749789,-,minor tail protein Z-like protein,Function unknown,A0A3Z2F8M6
STMUK_2635,STMUK_2635,,2749817,2750200,-,minor capsid protein FII,Function unknown,A0A3Z2F8M5
STMUK_2636,STMUK_2636,,2750211,2750570,-,DNA packaging-like protein,Function unknown,A0A3Z2F8P3
STMUK_2637,STMUK_2637,,2750628,2751656,-,phage head-like protein,Function unknown,A0A3Z2F8K4
STMUK_2638,STMUK_2638,,2751711,2752058,-,phage head-like protein,Function unknown,A0A3Z6P5C1
STMUK_2639,STMUK_2639,,2752071,2753567,-,head-tail preconnector-like protein,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F8S2
STMUK_2640,STMUK_2640,,2753557,2755137,-,head-tail preconnector-like protein,Function unknown,A0A3Z2F8J3
STMUK_2641,STMUK_2641,,2755134,2755337,-,head-to-tail joining-like protein,Function unknown,A0A3Z2F8K6
STMUK_2642,STMUK_2642,,2755321,2757252,-,terminase-like large protein,Function unknown,A0A3Z6P5D0
STMUK_2643,STMUK_2643,,2757224,2757769,-,DNA packaging-like protein,"Replication, recombination and repair",A0A3Z2F8W3
STMUK_2644,STMUK_2644,,2758056,2758457,+,hypothetical protein,Function unknown,A0A3Z2F8L9
STMUK_2645,STMUK_2645,,2758693,2759166,-,endopeptidase-like protein,Function unknown,A0A6C7AYD3
STMUK_2646,STMUK_2646,,2759163,2759615,-,morphogenesis-like protein,Carbohydrate transport and metabolism,A0A6C7ATT7
STMUK_2647,STMUK_2647,,2759599,2759928,-,hypothetical protein,Function unknown,A0A3Z6P6Z1
STMUK_2648,STMUK_2648,,2760204,2760890,+,hypothetical protein,Function unknown,A0A6C7ASB8
STMUK_2649,STMUK_2649,,2761105,2761293,-,hypothetical protein,No COG annotation,A0A3Z2FCS0
STMUK_2651,STMUK_2651,,2761800,2762363,-,antirepressor-like protein,Function unknown,A0A3Z6P705
STMUK_2652,STMUK_2652,,2762636,2763313,-,antiterminator-like protein,Function unknown,A0A6C7AN05
STMUK_2653,STMUK_2653,,2763310,2763450,-,hypothetical protein,No COG annotation,A0A3Z2FDE2
STMUK_2654,STMUK_2654,,2763447,2764058,-,hypothetical protein,Defense mechanisms,A0A6C7B1L1
STMUK_2655,STMUK_2655,,2764267,2764869,-,hypothetical protein,Function unknown,A0A6C7AQ32
STMUK_2656,STMUK_2656,,2765269,2765502,-,hypothetical protein,Function unknown,A0A6C7AYE5
STMUK_2657,STMUK_2657,,2765772,2766764,+,hypothetical protein,Function unknown,A0A6C7ATU8
STMUK_2658,STMUK_2658,,2766791,2767309,-,hypothetical protein,Function unknown,A0A6C7AN90
STMUK_2659,STMUK_2659,,2767306,2767653,-,hypothetical protein,Carbohydrate transport and metabolism,A0A6C7ASC8
STMUK_2660,STMUK_2660,,2767664,2768413,-,putative replication protein,"Replication, recombination and repair",A0A6C7APL4
STMUK_2661,STMUK_2661,,2768416,2769435,-,replication protein 15-like protein,Function unknown,A0A6C7AMM0
STMUK_2662,STMUK_2662,,2769589,2769909,-,cI-like protein,No COG annotation,A0A6C7AN14
STMUK_2663,STMUK_2663,,2770238,2770651,+,hypothetical protein,Transcription,A0A6C7AWG0
STMUK_2664,STMUK_2664,,2770794,2771903,+,hypothetical protein,"Cell cycle control, cell division, chromosome partitioning",A0A6C7B1M7
STMUK_2666,STMUK_2666,,2772384,2772542,+,hypothetical protein,No COG annotation,A0A6C7AQ41
STMUK_2667,STMUK_2667,,2772564,2772914,+,hypothetical protein,No COG annotation,A0A6C7AYG4
STMUK_2668,STMUK_2668,,2773041,2775968,+,exodeoxyribonuclease VIII-like protein,Function unknown,A0A6C7ATV7
STMUK_2669,STMUK_2669,,2775979,2777088,+,enterohemolysin 1-like protein,Function unknown,A0A6C7ANA0
STMUK_2670,STMUK_2670,,2777131,2777370,+,putative cytoplasmic protein,Function unknown,A0A6C7ASD7
STMUK_2671,STMUK_2671,,2777411,2777695,+,excisionase-like protein,No COG annotation,A0A6C7APM2
STMUK_2672,STMUK_2672,,2777673,2778902,-,integrase-like protein,"Replication, recombination and repair",A0A6C7AMM9
STMUK_2673,rseC,,2779400,2779879,-,SoxR reducing system protein RseC,Signal transduction mechanisms,A0A3Z2F8H8
STMUK_2674,rseB,,2779876,2780832,-,periplasmic negative regulator of sigmaE,Signal transduction mechanisms,A0A3Z6P5E4
STMUK_2675,rseA,,2780832,2781482,-,anti-RNA polymerase sigma factor SigE,Signal transduction mechanisms,A0A3Z2F8N6
STMUK_2676,rpoE,,2781514,2782089,-,RNA polymerase sigma factor RpoE,Transcription,A0A3Z2F8H4
STMUK_2677,nadB,,2782514,2784136,+,L-aspartate oxidase,Coenzyme transport and metabolism,A0A3Z6P5C3
STMUK_2678,yfiC,,2784121,2784858,-,putative transferase,"Translation, ribosomal structure and biogenesis",A0A3Z6P5E5
STMUK_2679,srmB,,2784989,2786323,+,ATP-dependent RNA helicase SrmB,Nucleotide transport and metabolism,A0A3Z6P5G1
STMUK_2680,yfiE,,2786341,2787240,-,putative transcriptional regulator,Transcription,A0A3Z6P5C9
STMUK_2681,yfiK,,2787343,2787930,+,neutral amino-acid efflux protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z2F8I6
STMUK_2682,yfiD,,2787992,2788375,-,autonomous glycyl radical cofactor GrcA,Function unknown,A0A3Z2F8I7
STMUK_2683,ung,,2788694,2789383,+,uracil-DNA glycosylase,"Replication, recombination and repair",A0A3Z2F8T3
STMUK_2684,yfiF,,2789499,2790536,-,putative methyltransferase,Coenzyme transport and metabolism,A0A3Z2F8P7
STMUK_2685,trxC,,2790740,2791159,+,thioredoxin 2,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F8H9
STMUK_2686,yfiP,,2791232,2791912,+,putative cytoplasmic protein,Function unknown,A0A3Z6P5E0
STMUK_2687,yfiQ,,2791966,2794626,+,putative acetyl-CoA synthetase,Energy production and conversion,A0A3Z2F8P1
STMUK_2688,pssA,,2794741,2796096,+,phosphatidylserine synthase,Lipid transport and metabolism,A0A3Z2F8L7
STMUK_2689,yfiM,,2796141,2796464,+,hypothetical protein,Function unknown,A0A3Z2F8I2
STMUK_2690,kgtP,,2796461,2797762,-,alpha-ketoglutarate transporter,Amino acid transport and metabolism,A0A3Z6P5D9
STMUK_2691,STMUK_2691,,2797866,2798321,-,putative cytoplasmic protein,Function unknown,A0A3Z2F8J8
STMUK_2696,clpB,,2804286,2806859,-,protein disaggregation chaperone,"Post-translational modification, protein turnover,and chaperones",A0A3Z2F7K9
STMUK_2697,yfiH,,2806989,2807720,-,hypothetical protein,Function unknown,A0A3Z6P4W6
STMUK_2698,rluD,,2807717,2808697,-,23S rRNA pseudouridine synthase D,"Translation, ribosomal structure and biogenesis",A0A3Z2F7S7
STMUK_2699,yfiO,,2808829,2809566,+,outer membrane protein assembly complex subunit YfiO,Cell wall/membrane/envelope biogenesis,A0A3Z6P4X5
STMUK_2700,yfiA,,2809838,2810176,+,translation inhibitor protein RaiA,"Translation, ribosomal structure and biogenesis",A0A3Z2F7L3
STMUK_2701,STMUK_2701,,2810280,2810327,+,hypothetical protein,No COG annotation,A0A3Z6P502
STMUK_2702,pheA,,2810427,2811587,+,bifunctional chorismate mutase/prephenate dehydratase,Amino acid transport and metabolism,A0A3Z6P511
STMUK_2703,STMUK_2703,,2811548,2812456,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,A0A3Z2F7L7
STMUK_2704,tyrA,,2812514,2813635,-,bifunctional chorismate mutase/prephenate dehydrogenase,Amino acid transport and metabolism,A0A3Z2F7R5
STMUK_2705,aroF,,2813645,2814715,-,phospho-2-dehydro-3-deoxyheptonate aldolase,Amino acid transport and metabolism,A0A3Z2F7S1
STMUK_2706,yfiR,,2815155,2815673,+,putative periplasmic protein,Function unknown,A0A3Z2F7L9
STMUK_2707,yfiN,,2815666,2816886,+,hypothetical protein,Signal transduction mechanisms,A0A3Z6P4Y0
STMUK_2708,rplS,,2817043,2817390,-,50S ribosomal protein L19,"Translation, ribosomal structure and biogenesis",A0A3Z6P504
STMUK_2709,trmD,,2817431,2818198,-,tRNA (guanine-N(1)-)-methyltransferase,"Translation, ribosomal structure and biogenesis",A0A3Z2F7M5
STMUK_2710,rimM,,2818243,2818791,-,16S rRNA-processing protein RimM,"Translation, ribosomal structure and biogenesis",A0A3Z6P4Y8
STMUK_2711,rpsP,,2818810,2819058,-,30S ribosomal protein S16,"Translation, ribosomal structure and biogenesis",A0A3Z2F7S2
STMUK_2712,ffh,,2819372,2820733,-,signal recognition particle protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z2F7R0
STMUK_2713,corE,,2820899,2821690,+,hypothetical protein,Function unknown,A0A3Z6P4Y7
STMUK_2714,yfjD,,2821755,2822996,+,hypothetical protein,Inorganic ion transport and metabolism,A0A3Z2F7T0
STMUK_2715,STMUK_2715,,2823117,2823722,+,putative cytoplasmic protein,No COG annotation,A0A3Z2F7T1
STMUK_2716,grpE,,2823757,2824347,-,heat shock protein GrpE,"Post-translational modification, protein turnover,and chaperones",A0A3Z6P501
STMUK_2717,STMUK_2717,,2824344,2824538,-,putative cytoplasmic protein,"Post-translational modification, protein turnover,and chaperones",A0A3Z6P509
STMUK_2718,ppnK,,2824470,2825348,+,inorganic polyphosphate/ATP-NAD kinase,Nucleotide transport and metabolism,A0A3Z6P4Y9
STMUK_2719,recN,,2825434,2827095,+,recombination and repair protein,"Replication, recombination and repair",A0A3Z6P516
STMUK_2720,smpA,,2827244,2827582,+,hypothetical protein,Cell wall/membrane/envelope biogenesis,A0A3Z6P4Z9
STMUK_2721,yfjF,,2827748,2828038,-,hypothetical protein,Function unknown,A0A3Z6P4Z6
STMUK_2722,yfjG,,2828028,2828504,-,hypothetical protein,Lipid transport and metabolism,A0A3Z2F7S0
STMUK_2723,smpB,,2828654,2829136,+,SsrA-binding protein,"Translation, ribosomal structure and biogenesis",A0A3Z2F7N5
STMUK_2724,STMUK_2724,,2829750,2841224,+,hypothetical protein,Cell wall/membrane/envelope biogenesis,A0A6C7ASI8
STMUK_2725,STMUK_2725,,2841289,2842698,+,putative outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,A0A3Z2F7U1
STMUK_2726,STMUK_2726,,2842695,2844875,+,putative ABC transporter transmembrane region,Defense mechanisms,A0A3Z6P4W0
STMUK_2727,STMUK_2727,,2844883,2846046,+,HlyD family secretion protein,Cell wall/membrane/envelope biogenesis,A0A3Z6P4Y3
STMUK_2728,STMUK_2728,,2846647,2847711,+,integrase-like protein,"Replication, recombination and repair",A0A6C7AWP8
STMUK_2729,STMUK_2729,,2847939,2848532,+,putative periplasmic protein,No COG annotation,A0A3Z2F7W0
STMUK_2730,STMUK_2730,,2848922,2850115,+,putative cytoplasmic protein,Function unknown,A0A3Z6P4W9
STMUK_2731,STMUK_2731,,2850450,2851277,-,putative cytoplasmic protein,Signal transduction mechanisms,A0A3Z6P4Y4
STMUK_2732,STMUK_2732,,2851728,2851943,+,putative cytoplasmic protein,Transcription,A0A3Z6P4Z5
STMUK_2733,STMUK_2733,,2851979,2854048,+,putative inner membrane protein,"Replication, recombination and repair",A0A3Z2F7S9
STMUK_2734,STMUK_2734,,2854551,2855834,+,putative ATPase,Function unknown,A0A6C7ASK0
STMUK_2735,STMUK_2735,,2855879,2856697,+,putative cytoplasmic protein,Function unknown,A0A6C7APS8
STMUK_2736,STMUK_2736,,2856851,2857207,-,putative transcriptional regulator,Transcription,A0A3Z6P525
STMUK_2737,STMUK_2737,,2857302,2857586,+,putative cytoplasmic protein,Transcription,A0A3Z2FB37
STMUK_2738,STMUK_2738,,2857699,2858220,+,putative PTS system glucitol/sorbitol-specific enzyme II,Carbohydrate transport and metabolism,A0A3Z2FBM4
STMUK_2739,STMUK_2739,,2858217,2858591,+,putative glucitol-specific PTS enzyme III,Carbohydrate transport and metabolism,A0A3Z2FBE0
STMUK_2740,STMUK_2740,,2858588,2859568,+,putative glucitol-specific PTS enzyme III,Carbohydrate transport and metabolism,A0A3Z2FBA8
STMUK_2741,STMUK_2741,,2859579,2860592,+,putative dehydrogenase,Function unknown,A0A3Z2FB83
STMUK_2742,STMUK_2742,,2860887,2862089,+,putative hexulose 6 phosphate synthase,Defense mechanisms,A0A6C7AU31
STMUK_2743,STMUK_2743,,2862163,2862798,-,putative hexulose 6 phosphate synthase,Carbohydrate transport and metabolism,A0A3Z6P548
STMUK_2744,STMUK_2744,,2862822,2863385,-,putative sugar phosphate aminotransferase,Cell wall/membrane/envelope biogenesis,A0A6C7ASL3
STMUK_2745,STMUK_2745,,2863385,2864227,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,A0A3Z2FBH1
STMUK_2747,STMUK_2747,,2866121,2867800,+,putative dipeptide/oligopeptide/nickel ABC-type transport system periplasmic component,Function unknown,A0A3Z2FB44
STMUK_2748,STMUK_2748,,2868917,2869792,+,putative integrase,"Replication, recombination and repair",A0A6C7AN85
STMUK_2749,STMUK_2749,,2869958,2871832,+,putative inner membrane protein,No COG annotation,A0A6C7AWS9
STMUK_2750,STMUK_2750,,2872092,2873375,-,putative inner membrane protein,No COG annotation,A0A6C7B1Y6
STMUK_2751,STMUK_2751,,2873953,2874549,+,putative integrase,"Replication, recombination and repair",A0A6C7AQB8
STMUK_2752,STMUK_2752,,2875003,2875332,-,putative integrase core domain protein,"Replication, recombination and repair",A0A6C7AYS1
STMUK_2753,STMUK_2753,,2875554,2875820,-,putative transposase,"Replication, recombination and repair",A0A6C7AU44
STMUK_2754,STMUK_2754,,2876273,2876911,-,putative cytoplasmic protein,No COG annotation,A0A6C7ANH0
STMUK_2755,STMUK_2755,,2876908,2878890,-,putative DNA/RNA helicase,"Replication, recombination and repair",A0A6C7ASM3
STMUK_2756,STMUK_2756,,2879169,2879468,+,putative transposase,"Replication, recombination and repair",A0A6C7APU5
STMUK_2757,STMUK_2757,,2879465,2880331,+,putative transposase,"Replication, recombination and repair",A0A6C7AMU8
STMUK_2758,fljA,,2881111,2881650,-,phase-1 flagellin repressor,Cell motility,A0A6C7AN97
STMUK_2759,fljB,,2881718,2883238,-,flagellin,Cell motility,A0A6C7AWU3
STMUK_2760,hin,,2883330,2883902,+,DNA-invertase Hin,"Replication, recombination and repair",A0A6C7B204
STMUK_2761,iroB,,2884865,2885980,+,putative glycosyl transferase,Energy production and conversion,A0A3Z6P6K6
STMUK_2762,iroC,,2886061,2889714,+,putative ABC transporter protein,Defense mechanisms,A0A6C7AYT5
STMUK_2763,iroD,,2889824,2891068,+,enterochelin esterase,Inorganic ion transport and metabolism,A0A3Z6P6P4
STMUK_2764,iroE,,2891100,2892035,+,putative hydrolase,Function unknown,A0A6C7ANH7
STMUK_2765,iroN,,2892077,2894257,-,outer membrane receptor FepA,Cell wall/membrane/envelope biogenesis,A0A6C7ASN3
STMUK_2766,STMUK_2766,,2894783,2895115,-,putative inner membrane protein,No COG annotation,A0A3Z2F7D6
STMUK_2767,pipB2,,2895290,2896342,-,secreted effector protein,Function unknown,A0A6C7AMV8
STMUK_2768,virK,,2896861,2897790,+,virulence protein,Function unknown,A0A3Z2F7E0
STMUK_2769,mig14,,2898083,2898979,+,putative transcriptional activator,Cell wall/membrane/envelope biogenesis,A0A3Z6P2A6
STMUK_2770,STMUK_2770,,2899495,2899608,+,hypothetical protein,No COG annotation,A0A6C7B221
STMUK_2771,nixA,,2899701,2900714,-,putative nickel transporter,Inorganic ion transport and metabolism,A0A3Z6P299
STMUK_2772,tctE,,2900847,2902262,-,regulatory protein,Signal transduction mechanisms,A0A3Z2F7M8
STMUK_2773,tctD,,2902249,2902923,-,regulatory protein,Transcription,A0A3Z2F7K6
STMUK_2774,STMUK_2774,,2903078,2904055,+,tricarboxylic transport,Function unknown,A0A3Z6P2A8
STMUK_2775,STMUK_2775,,2904067,2904501,+,tricarboxylic transport,Function unknown,A0A3Z6P2B6
STMUK_2776,STMUK_2776,,2904512,2906026,+,tricarboxylic transport,Function unknown,A0A3Z2F7J1
STMUK_2777,STMUK_2777,,2906320,2907306,+,hypothetical protein,Energy production and conversion,A0A6C7AMW8
STMUK_2778,ygaF,,2907332,2908600,+,hydroxyglutarate oxidase,Function unknown,A0A3Z2F7F0
STMUK_2779,gabD,,2908622,2910070,+,succinate-semialdehyde dehydrogenase I,Energy production and conversion,A0A3Z6P2A9
STMUK_2780,gabT,,2910085,2911368,+,4-aminobutyrate aminotransferase,Coenzyme transport and metabolism,A0A3Z6P2B5
STMUK_2781,gabP,,2911498,2912898,+,gamma-aminobutyrate transporter,Amino acid transport and metabolism,A0A3Z2F7F1
STMUK_2782,ygaE,,2912940,2913617,+,DNA-binding transcriptional regulator CsiR,Transcription,A0A3Z2F7N8
STMUK_2783,ygaU,,2913639,2914088,-,LysM domain/BON superfamily protein,Function unknown,A0A3Z2F7L5
STMUK_2784,yqaE,,2914188,2914346,-,putative transport protein,Function unknown,A0A3Z6P2B8
STMUK_2785,STMUK_2785,,2914529,2914828,+,putative regulatory protein,Transcription,A0A3Z2F7F5
STMUK_2786,ygaP,,2914838,2915365,+,putative rhodanese-like sulfurtransferase,Inorganic ion transport and metabolism,A0A3Z6P2D3
STMUK_2787,STMUK_2787,,2915444,2915623,+,hypothetical protein,No COG annotation,A0A3Z2F7J6
STMUK_2788,stpA,,2915713,2916114,-,DNA binding protein%2C nucleoid-associated,Function unknown,A0A3Z2F7G0
STMUK_2789,STMUK_2789,,2916813,2917262,+,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z6P2C7
STMUK_2790,ygaC,,2917297,2917647,-,hypothetical protein,Function unknown,A0A3Z2F7G1
STMUK_2791,ygaM,,2917797,2918135,+,hypothetical protein,Function unknown,A0A6C7AQG0
STMUK_2792,STMUK_2792,,2918219,2919553,-,putative regulatory protein,Transcription,A0A3Z6P2D7
STMUK_2793,STMUK_2793,,2919642,2920073,+,putative cytoplasmic protein,Function unknown,A0A6C7AU88
STMUK_2794,nrdH,,2920345,2920590,+,glutaredoxin-like protein,"Post-translational modification, protein turnover,and chaperones",A0A3Z6P2E4
STMUK_2795,nrdI,,2920587,2920997,+,ribonucleotide reductase stimulatory protein,Nucleotide transport and metabolism,A0A3Z2F8W6
STMUK_2796,nrdE,,2920970,2923114,+,ribonucleotide-diphosphate reductase subunit alpha,Nucleotide transport and metabolism,A0A3Z2F8X1
STMUK_2797,nrdF,,2923125,2924084,+,ribonucleotide-diphosphate reductase subunit beta,Nucleotide transport and metabolism,A0A3Z2F952
STMUK_2798,proV,,2924439,2925641,+,glycine betaine transporter ATP-binding subunit,Inorganic ion transport and metabolism,A0A3Z2F917
STMUK_2799,proW,,2925634,2926698,+,glycine betaine transporter membrane protein,Inorganic ion transport and metabolism,A0A3Z6P2C9
STMUK_2800,proX,,2926768,2927763,+,glycine betaine transporter periplasmic subunit,Amino acid transport and metabolism,A0A3Z2F920
STMUK_2801,STMUK_2801,,2927928,2929112,+,putative inner membrane protein,Amino acid transport and metabolism,A0A3Z6P2E9
STMUK_2802,emrR,,2929609,2930139,+,transcriptional repressor MprA,Transcription,A0A3Z2F8Y8
STMUK_2803,emrA,,2930266,2931438,+,multidrug resistance secretion protein,Defense mechanisms,A0A3Z2F983
STMUK_2804,emrB,,2931455,2932993,+,putative multidrug transport protein,"Intracellular trafficking, secretion, and vesicular transport",A0A3Z2F953
STMUK_2805,STMUK_2805,,2933042,2934412,-,putative glycoporin,Function unknown,A0A3Z2F8X7
STMUK_2806,luxS,,2934758,2935273,-,S-ribosylhomocysteinase,Coenzyme transport and metabolism,A0A3Z2F8Y1
STMUK_2807,gshA,,2935423,2936979,-,glutamate--cysteine ligase,Nucleotide transport and metabolism,A0A6C7AMZ3
STMUK_2808,yqaA,,2937056,2937481,-,putative inner membrane protein,Function unknown,A0A3Z2F924
STMUK_2809,yqaB,,2937478,2938044,-,fructose-1-phosphatase,Function unknown,A0A3Z6P2D9
STMUK_2815,csrA,,2939439,2939624,-,carbon storage regulator,"Translation, ribosomal structure and biogenesis",A0A3Z6NWX2
