locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM2060,yeeA,,2134225,2135283,-,putative inner membrane protein,Function unknown,
STM2061,sbmC,,2135402,2135869,-,DNA gyrase inhibitor,"Replication, recombination and repair",
STM2062,dacD,,2136022,2137194,-,DD-carboxypeptidase,Cell wall/membrane/envelope biogenesis,
STM2063,phsC,,2137318,2138082,-,hydrogen sulfide production membrane anchoring protein,Energy production and conversion,
STM2064,phsB,,2138079,2138657,-,hydrogen sulfide production iron-sulfur subunit,Energy production and conversion,
STM2065,phsA,,2138672,2140948,-,hydrogen sulfide production membrane anchoring protein,Energy production and conversion,
STM2066,sopA,,2141567,2143915,+,secreted effector protein of Salmonella,Function unknown,
STM2067,sbcB,,2144258,2145688,+,exonuclease I,"Replication, recombination and repair",
STM2068,yeeF,,2145824,2147188,-,putative APC family amino acid transport protein,Amino acid transport and metabolism,
STM2069,yeeY,,2147468,2148382,-,putative LysR family transcriptional regulator,Transcription,
STM2070,yeeZ,,2148428,2149252,-,putative dehydratase,Carbohydrate transport and metabolism,
STM2071,hisG,,2149612,2150511,+,ATP phosphoribosyltransferase,Nucleotide transport and metabolism,
STM2072,hisD,,2150614,2151918,+,histidinal dehydrogenase,Amino acid transport and metabolism,
STM2073,hisC,,2151915,2152994,+,histidinol phosphate aminotransferase,Amino acid transport and metabolism,
STM2074,hisB,,2152991,2154058,+,imidazole glycerol-phosphate dehydratase,Amino acid transport and metabolism,
STM2075,hisH,,2154055,2154648,+,glutamine amidotransferase,Amino acid transport and metabolism,
STM2076,hisA,,2154648,2155385,+,N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase,Amino acid transport and metabolism,
STM2077,hisF,,2155367,2156143,+,imidazole glycerol phosphate synthase,Amino acid transport and metabolism,
STM2078,hisI,,2156137,2156748,+,phosphoribosyl-AMP cyclohydrolase,Amino acid transport and metabolism,
STM2079,wzzB,,2156829,2157812,-,regulator of length of O-antigen component of lipopolysaccharide chains,Cell wall/membrane/envelope biogenesis,
STM2080,udg,,2157955,2159121,-,UDP-glucose/GDP-mannose dehydrogenase,Cell wall/membrane/envelope biogenesis,
STM2081,gnd,,2159358,2160764,-,gluconate-6-phosphate dehydrogenase,Coenzyme transport and metabolism,
STM2082,rfbP,,2160928,2162358,-,undecaprenol-phosphate galactosephosphotransferase%2C and,Cell wall/membrane/envelope biogenesis,
STM2083,rfbK,,2162430,2163863,-,phosphomannomutase,Carbohydrate transport and metabolism,
STM2084,rfbM,,2163850,2165289,-,mannose-1-phosphate guanylyltransferase,Cell wall/membrane/envelope biogenesis,
STM2085,rfbN,,2165290,2166234,-,rhamnosyl transferase,Function unknown,
STM2086,rfbU,,2166235,2167296,-,mannosyl transferase,Cell wall/membrane/envelope biogenesis,
STM2087,rfbV,,2167616,2168617,-,abequosyltransferase,Cell wall/membrane/envelope biogenesis,
STM2088,rfbX,,2168622,2169914,-,putative O-antigen transferase,Function unknown,
STM2089,rfbJ,,2169996,2170895,-,CDP-abequose synthase,Carbohydrate transport and metabolism,
STM2090,rfbH,,2170923,2172236,-,CDP-6deoxy-D-xylo-4-hexulose-3-dehydrase,Amino acid transport and metabolism,
STM2091,rfbG,,2172263,2173342,-,CDP-glucose 4%2C6-dehydratase,Cell wall/membrane/envelope biogenesis,
STM2092,rfbF,,2173347,2174120,-,glucose-1-phosphate cytidylyltransferase,Nucleotide transport and metabolism,
STM2093,rfbI,,2174117,2175109,-,CDP-6-deoxy-delta3%2C4-glucoseen reductase,Energy production and conversion,
STM2094,rfbC,,2175115,2175666,-,dTDP-4%2Cdeoxyrhamnose 3%2C5 epimerase,Carbohydrate transport and metabolism,
STM2095,rfbA,,2175667,2176545,-,dTDP-glucose pyrophosphorylase,Coenzyme transport and metabolism,
STM2096,rfbD,,2176593,2177492,-,TDP-rhamnose synthetase,Cell wall/membrane/envelope biogenesis,
STM2097,rfbB,,2177492,2178577,-,dTDP-glucose 4%2C6 dehydratase,Cell wall/membrane/envelope biogenesis,
STM2098,galF,,2178954,2179847,-,putative glucose-1-phosphate uridylyltransferase%2C non-catalytic subunit,Cell wall/membrane/envelope biogenesis,
STM2099,wcaM,,2180025,2181428,-,putative colanic acid biosynthesis protein,Function unknown,
STM2100,wcaL,,2181439,2182659,-,putative glycosyl transferase,Cell wall/membrane/envelope biogenesis,
STM2101,wcaK,,2182656,2183936,-,putative galactokinase,Function unknown,
STM2102,wzxC,,2183958,2185436,-,putative export protein,Function unknown,
STM2103,wcaJ,,2185569,2186963,-,putative UDP-glucose lipid carrier transferase,Cell wall/membrane/envelope biogenesis,
STM2104,cpsG,,2187017,2188387,-,phosphomannomutase,Carbohydrate transport and metabolism,
STM2105,manC,,2188498,2189940,-,mannose-1-phosphate,Cell wall/membrane/envelope biogenesis,
STM2106,wcaI,,2189937,2191160,-,putative glycosyl transferase,Carbohydrate transport and metabolism,
STM2107,wcaH,,2191362,2191661,-,GDP-mannose mannosyl hydrolase,No COG annotation,
STM2108,wcaG,,2191633,2192598,-,bifunctional GDP fucose synthetase,Carbohydrate transport and metabolism,
STM2109,gmd,,2192601,2193722,-,GDP-D-mannose dehydratase,Coenzyme transport and metabolism,
STM2110,wcaF,,2193746,2194300,-,putative acyltransferase,Function unknown,
STM2111,wcaE,,2194316,2195062,-,putative transferase,Function unknown,
STM2112,wcaD,,2195075,2196289,-,putative colanic acid polymerase,Function unknown,
STM2113,wcaC,,2196264,2197481,-,putative glycosyl transferase,Cell wall/membrane/envelope biogenesis,
STM2114,wcaB,,2197478,2197966,-,putative acyl transferase,Amino acid transport and metabolism,
STM2115,wcaA,,2197969,2198811,-,putative glycosyl transferase,Cell wall/membrane/envelope biogenesis,
STM2116,wzc,,2198898,2201057,-,putative tyrosine-protein kinase,"Cell cycle control, cell division, chromosome partitioning",
STM2117,wzb,,2201054,2201503,-,putative protein-tyrosine-phosphatase,Signal transduction mechanisms,
STM2118,wza,,2201509,2202648,-,putative polysaccharide export protein,Cell wall/membrane/envelope biogenesis,
STM2119,yegH,,2203323,2204903,+,putative inner membrane protein,Inorganic ion transport and metabolism,
STM2120,asmA,,2204989,2206845,-,suppressor of ompF assembly mutants,Cell wall/membrane/envelope biogenesis,
STM2121,dcd,,2206884,2207465,-,dUTPase,Nucleotide transport and metabolism,
STM2122,udk,,2207556,2208197,-,uridine/cytidine kinase,Nucleotide transport and metabolism,
STM2123,yegE,,2208528,2211518,+,putative PAS/PAC domain protein,Signal transduction mechanisms,
STM2124,alkA,,2211486,2212355,-,3-methyl-adenine DNA glycosylase II,Carbohydrate transport and metabolism,
STM2125,yegD,,2212489,2213841,+,putative heat shock protein (Hsp70/DnaK),"Post-translational modification, protein turnover,and chaperones",
STM2126,STM2126,,2214282,2215523,+,putative HlyD family secretion protein,Cell wall/membrane/envelope biogenesis,
STM2127,yegN,,2215523,2218645,+,putative outer membrane receptor,"Intracellular trafficking, secretion, and vesicular transport",
STM2128,yegO,,2218646,2221726,+,putative resistance protein,Defense mechanisms,
STM2129,yegB,,2221723,2223135,+,putative MFS family transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM2130,baeS,,2223135,2224538,+,sensory kinase in two-component regulatoyr system wtih BaeR,Signal transduction mechanisms,
STM2131,baeR,,2224535,2225257,+,response regulator in two-component regulatory system with BaeS,Transcription,
STM2133,STM2133,,2225844,2226728,+,putative cytoplasmic protein,Function unknown,
STM2134,STM2134,,2226728,2227444,+,putative inner membrane protein,Function unknown,
STM2135,STM2135,,2227455,2229566,+,putative inner membrane protein,Function unknown,
STM2136,yegQ,,2229682,2231043,+,putative protease,Amino acid transport and metabolism,
STM2137,STM2137,,2231494,2232540,+,putative cytoplasmic protein,No COG annotation,
STM2138,STM2138,,2232576,2232992,-,putative cytoplasmic protein,Function unknown,
STM2139,STM2139,,2233114,2233449,-,putative inner membrane protein,No COG annotation,
STM2140,yegS,,2234011,2234910,+,putative diacylglycerol kinase catalytic domain containing protein,Nucleotide transport and metabolism,
STM2141,fbaB,,2234963,2236015,-,3-oxoacyl-[acyl-carrier-protein] synthase I,Carbohydrate transport and metabolism,
STM2142,yegT,,2236269,2237540,+,putative MFS family transport protein,Carbohydrate transport and metabolism,
STM2143,yegU,,2237537,2238541,+,putative glycohydrolase,"Post-translational modification, protein turnover,and chaperones",
STM2144,yegV,,2238538,2239503,+,putative sugar kinase,Carbohydrate transport and metabolism,
STM2145,yegW,,2239477,2240223,-,putative gntR family regulatory protein,Transcription,
STM2146,thiD,,2240259,2241059,-,hydroxy-phosphomethylpyrimidine kinase (HMP-P kinase),Coenzyme transport and metabolism,
STM2147,thiM,,2241046,2241843,-,hydoxyethylthiazole kinase (THZ kinase),Coenzyme transport and metabolism,
STM2148,STM2148,,2242253,2242567,+,putative periplasmic protein,Function unknown,
STM2149,stcD,,2242830,2243837,-,putative outer membrane lipoprotein,Cell motility,
STM2150,stcC,,2243853,2246342,-,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,
STM2151,stcB,,2246356,2247039,-,putative periplasmic chaperone protein,Cell motility,
STM2152,stcA,,2247095,2247625,-,putative fimbrial-like protein,Cell motility,
STM2153,yehE,,2247904,2248185,-,putative outer membrane protein,Function unknown,
STM2154,mrp,,2248463,2249572,-,putative ATP-binding protein,Nucleotide transport and metabolism,
STM2155,metG,,2249737,2251770,+,methionine tRNA synthetase,"Translation, ribosomal structure and biogenesis",
STM2156,yehR,,2252011,2252469,+,putative lipoprotein,Cell wall/membrane/envelope biogenesis,
STM2156A,STM2156A,,2252641,2253171,+,putative 16.9 kd lipoprotein precursor,Function unknown,
STM2157,yehS,,2253228,2253695,-,putative cytoplasmic protein,Function unknown,
STM2158,yehT,,2253742,2254461,-,putative regulator,Transcription,
STM2159,yehU,,2254458,2256143,-,putative sensor/kinase in regulatory system,Signal transduction mechanisms,
STM2160,yehV,,2256366,2257097,+,putative transcriptional repressor (MerR family),Transcription,
STM2161,STM2161,,2257157,2257264,+,putative inner membrane protein,No COG annotation,
STM2162,yehW,,2257245,2257976,-,putative ABC-type proline/glycine betaine transport system%2C permease component,Inorganic ion transport and metabolism,
STM2163,yehX,,2257960,2258907,-,putative ABC-type proline/glycine betaine transport system%2C ATPase component,Amino acid transport and metabolism,
STM2164,yehY,,2258900,2260069,-,putative ABC-type proline/glycine betaine transport system%2C permease component,Inorganic ion transport and metabolism,
STM2165,yehZ,,2260073,2260990,-,putative ABC superfamily transport protein (bind_prot),Cell wall/membrane/envelope biogenesis,
STM2166,bglX,,2261171,2263468,-,periplasmic beta-D-glucoside glucohydrolase,Carbohydrate transport and metabolism,
STM2167,dld,,2263735,2265465,+,NADH independent D-lactate dehydrogenase,Energy production and conversion,
STM2168,pbpG,,2265523,2266470,-,D-alanyl-D-alanine endopeptidase,Cell wall/membrane/envelope biogenesis,
STM2169,yohC,,2266636,2267223,-,putative transport protein,Function unknown,
STM2170,yohD,,2267355,2267951,+,putative DedA family%2C membrane protein,Function unknown,
STM2171,yohF,,2268000,2268761,-,putative oxidoreductase,Lipid transport and metabolism,
STM2172,yohG,,2268827,2270263,-,putative outer membrane efflux protein,Cell wall/membrane/envelope biogenesis,
STM2173,STM2173,,2270454,2270651,+,putative cytoplasmic protein,No COG annotation,
STM2174,yohI,,2270722,2271660,-,putative nitrogen regulation protein,"Translation, ribosomal structure and biogenesis",
STM2175,STM2175,,2271769,2272962,-,putative monooxygenase,Energy production and conversion,
STM2176,STM2176,,2272977,2273621,-,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
STM2177,STM2177,,2273630,2274331,-,putative flutathione S-transferase,"Secondary metabolites biosynthesis, transport, and catabolism",
STM2178,STM2178,,2274347,2275384,-,putative 1%2C2-dioxygenase protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM2179,STM2179,,2275396,2276754,-,putative sugar transporter,Inorganic ion transport and metabolism,
STM2180,STM2180,,2276880,2277788,+,putative LysR family transcriptional regulator,Transcription,
STM2181,yohJ,,2277920,2278318,+,putative effector of murein hydrolase LrgA,Function unknown,
STM2182,yohK,,2278315,2279010,+,putative transmembrane protein,Cell wall/membrane/envelope biogenesis,
STM2183,cdd,,2279164,2280048,+,cytidine/deoxycytidine deaminase,Nucleotide transport and metabolism,
STM2184,sanA,,2280225,2280944,+,vancomycin sensitivity protein,Function unknown,
STM2185,b2145,,2280941,2281186,+,putative inner membrane protein,Function unknown,
STM2186,STM2186,,2281391,2282632,+,putative NADPH-dependent glutamate synthase beta chain or related oxidoreductase,Energy production and conversion,
STM2187,yeiA,,2282626,2283861,+,putative dihydropyrimidine dehydrogenase,Energy production and conversion,
STM2188,mglC,,2283936,2284946,-,methyl-galactoside transport protein,Carbohydrate transport and metabolism,
STM2189,mglA,,2284962,2286482,-,galactose (methyl-galactoside) transport protein,Carbohydrate transport and metabolism,
STM2190,mglB,,2286616,2287614,-,galactose transport protein,Carbohydrate transport and metabolism,
STM2191,galS,,2288113,2289135,-,GalR/LacI family transcriptional repressor of mgl operon,Transcription,
STM2192,yeiB,,2289285,2290427,-,putative inner membrane protein,Function unknown,
STM2193,folE,,2290442,2291110,-,GTP cyclohydrolase I,Nucleotide transport and metabolism,
STM2194,yeiG,,2291440,2292297,+,putative esterase,Function unknown,
STM2195,STM2195,,2292286,2292675,-,putative transcriptional regulator,Transcription,
STM2196,STM2196,,2292680,2294047,-,putative D-serine dehydratase,Amino acid transport and metabolism,
STM2197,STM2197,,2294264,2295151,+,putative phosphoserine phosphatase,Amino acid transport and metabolism,
STM2198,STM2198,,2295184,2296506,+,putative regulatory protein,Carbohydrate transport and metabolism,
STM2199,cirA,,2296550,2298541,-,outer membrane porin,Inorganic ion transport and metabolism,
STM2200,lysP,,2298887,2300356,-,APC family lysine-specific permease,Amino acid transport and metabolism,
STM2201,yeiE,,2300546,2301409,-,putative LysR family transcriptional regulator,Transcription,
STM2202,yeiH,,2301530,2302579,+,putative inner membrane protein,Function unknown,
STM2203,nfo,,2302658,2303515,+,endonuclease IV,"Replication, recombination and repair",
STM2204,fruA,,2303580,2305268,-,fructose-specific transport protein,Carbohydrate transport and metabolism,
STM2205,fruK,,2305285,2306223,-,fructose-1-phosphate kinase,Coenzyme transport and metabolism,
STM2206,fruF,,2306223,2307353,-,phosphoenolpyruvate-dependent sugar phosphotransferase system%2C EIIA 2,Carbohydrate transport and metabolism,
STM2207,setB,,2307722,2308903,+,proton efflux pump,Inorganic ion transport and metabolism,
STM2208,STM2208,,2308968,2309633,-,putative inner membrane protein,Function unknown,
STM2209,STM2209,,2309635,2309757,-,putative inner membrane protein,No COG annotation,
STM2211,yeiP,,2310492,2311295,+,putative elongation factor,"Translation, ribosomal structure and biogenesis",
STM2212,yeiR,,2311508,2312494,+,putative cobalamin synthesis protein,Function unknown,
STM2213,yeiU,,2312524,2313243,+,putative permease,Lipid transport and metabolism,
STM2214,spr,,2313657,2314229,+,putative lipoprotein,Cell wall/membrane/envelope biogenesis,
STM2215,rtn,,2314555,2316111,+,putative membrane protein involved in resistance to lambda and N4 phages,Signal transduction mechanisms,
STM2216,yejA,,2316218,2318023,+,putative ABC transporter periplasmic binding protein,Amino acid transport and metabolism,
STM2217,yejB,,2318033,2319127,+,putative ABC-type dipeptide/oligopeptide/nickel transport systems%2C permease component,Inorganic ion transport and metabolism,
STM2218,yejE,,2319127,2320152,+,putative ABC-type dipeptide/oligopeptide/nickel transport systems%2C permease component,Inorganic ion transport and metabolism,
STM2219,yejF,,2320154,2321743,+,putative ATPase component of ABC-type transport system,Inorganic ion transport and metabolism,
STM2220,yejG,,2321747,2322091,-,putative cytoplasmic protein,Function unknown,
STM2221,bcr,,2322482,2323672,-,bicyclomycin resistance protein,Amino acid transport and metabolism,
STM2222,rsuA,,2323700,2324395,-,16S rRNA pseudouridylate 516 synthase,"Translation, ribosomal structure and biogenesis",
STM2223,yejH,,2324547,2326307,+,putative ATP-dependent helicase,Nucleotide transport and metabolism,
STM2224,rplY,,2326432,2326716,+,50S ribosomal subunit protein L25,"Translation, ribosomal structure and biogenesis",
STM2225,STM2225,,2326825,2327445,-,putative inner membrane protein,No COG annotation,
STM2226,yejK,,2327473,2328480,-,nucleotide associated protein,Function unknown,
STM2227,yejL,,2328660,2328887,+,putative cytoplasmic protein,Function unknown,
STM2228,yejM,,2328919,2330679,+,putative hydrolase of alkaline phosphatase superfamily,Function unknown,
STM2230,STM2230,,2330960,2331463,-,putative peptidase,Transcription,
STM2231,STM2231,,2331491,2331781,+,ssrB-regulated factor,Function unknown,
STM2232,oafA,,2332129,2333958,+,acetylation of the O-antigen (LPS),Lipid transport and metabolism,
STM2233,STM2233,,2334012,2334455,-,putative cytoplasmic protein,Function unknown,
STM2234,STM2234,,2334833,2335360,-,putative tail fiber assembly protein,Function unknown,
STM2235,STM2235,,2335363,2336604,-,putative phage protein,Carbohydrate transport and metabolism,
STM2236,STM2236,,2336665,2337183,-,putative phage protein,Function unknown,
STM2237,STM2237,,2337197,2337526,-,putative inner membrane protein,Cell motility,
STM2238,STM2238,,2337823,2339154,+,putative phage protein,Function unknown,
STM2239,STM2239,,2339183,2339551,-,putative phage protein,Function unknown,
STM2240,STM2240,,2339566,2340555,-,putative cytoplasmic protein,Defense mechanisms,
STM2241,sspH2,,2340884,2343250,-,Leucine-rich repeat protein,Function unknown,
STM2242,STM2242,,2343419,2343622,-,putative tail fiber protein of phage,No COG annotation,
STM2243,STM2243,,2343919,2344710,-,putative tail fiber protein of phage,Carbohydrate transport and metabolism,
STM2244,STM2244,,2345013,2345216,+,virulence protein MsgA-like protein,No COG annotation,
STM2245,STM2245,,2345408,2345971,-,putative outer membrane protein,Function unknown,
STM2246,narP,,2346701,2347348,+,response regulator in two-component regulatory system with NarQ (or NarX),Transcription,
STM2247,ccmH,,2347392,2348435,-,putative heme lyase subunit,"Post-translational modification, protein turnover,and chaperones",
STM2248,ccmG,,2348432,2348989,-,heme lyase/disulfide oxidoreductase,Energy production and conversion,
STM2249,ccmF,,2348986,2350917,-,cytochrome c-type biogenesis protein,"Post-translational modification, protein turnover,and chaperones",
STM2250,ccmE,,2350914,2351393,-,periplasmic heme-dependent peroxidase,"Post-translational modification, protein turnover,and chaperones",
STM2251,ccmD,,2351390,2351602,-,heme exporter protein C,"Intracellular trafficking, secretion, and vesicular transport",
STM2252,ccmC,,2351599,2352336,-,heme exporter protein,"Post-translational modification, protein turnover,and chaperones",
STM2253,ccmB,,2352388,2353047,-,ABC superfamily (membrane) heme exporter protein,"Post-translational modification, protein turnover,and chaperones",
STM2254,ccmA,,2353044,2353661,-,ABC superfamily (membrane) heme exporter protein,Inorganic ion transport and metabolism,
STM2255,napC,,2353682,2354284,-,periplasmic nitrate reductase,Energy production and conversion,
STM2256,napB,,2354294,2354743,-,periplasmic small subunit nitrate reductase of cytochrome C550,Energy production and conversion,
STM2257,napH,,2354859,2355728,-,ferredoxin-type protein,Energy production and conversion,
STM2258,napG,,2355715,2356410,-,ferredoxin-type protein,Energy production and conversion,
STM2259,napA,,2356417,2358903,-,periplasmic large subunit nitrate reductase,Energy production and conversion,
STM2260,napD,,2358900,2359163,-,periplasmic nitrate reductase,Inorganic ion transport and metabolism,
STM2261,napF,,2359153,2359644,-,ferredoxin-type protein,Energy production and conversion,
STM2262,eco,,2360058,2360552,+,ecotin,Cell wall/membrane/envelope biogenesis,
STM2263,yojI,,2360761,2362404,-,putative ABC-type multidrug/protein/lipid transport system,Inorganic ion transport and metabolism,
STM2264,alkB,,2362480,2363130,-,DNA repair system specific for alkylated DNA,"Replication, recombination and repair",
STM2265,ada,,2363133,2364194,-,O6-methylguanine-DNA methyltransferase,Nucleotide transport and metabolism,
STM2266,apbE,,2364275,2365327,-,putative thiamine biosynthesis lipoprotein,Coenzyme transport and metabolism,
STM2267,ompC,,2365442,2366578,-,outer membrane protein 1b (ib%3Bc),Cell wall/membrane/envelope biogenesis,
STM2269,yojN,,2367307,2369976,+,putative sensor/kinase in regulatory system,Signal transduction mechanisms,
STM2270,rcsB,,2369993,2370643,+,LuxR/UhpA family response regulator in two-component regulatory system with RcsC,Transcription,
STM2271,rcsC,,2370746,2373592,-,sensory histidine kinase in two-component regulatory system with RcsB,Signal transduction mechanisms,
STM2272,gyrA,,2373710,2376346,-,DNA gyrase%2C subunit A,"Replication, recombination and repair",
STM2273,STM2273,,2376756,2377958,-,putative dehydratase protein,Cell wall/membrane/envelope biogenesis,
STM2274,STM2274,,2377973,2379298,-,putative permease,Carbohydrate transport and metabolism,
STM2275,STM2275,,2379348,2380232,+,putative gntR family regulatory protein,Transcription,
STM2276,ubiG,,2380315,2381043,+,3-demethylubiquinone-9 3-methyltransferase,Coenzyme transport and metabolism,
STM2277,nrdA,,2381399,2383684,+,ribonucleoside diphosphate reductase 1%2C alpha subunit,Nucleotide transport and metabolism,
STM2278,nrdB,,2383797,2384927,+,ribonucleoside-diphosphate reductase 1%2C beta subunit,Nucleotide transport and metabolism,
STM2279,yfaE,,2384927,2385181,+,putative ferredoxin,Energy production and conversion,
STM2280,STM2280,,2385183,2386373,-,putative permease,Amino acid transport and metabolism,
STM2281,STM2281,,2386535,2387413,+,putative LysR family transcriptional regulator,Transcription,
STM2282,glpQ,,2387529,2388599,-,periplasmic glycerophosphodiester phosphodiesterase,Cell wall/membrane/envelope biogenesis,
STM2283,glpT,,2388604,2389962,-,MFS family%2C sn-glycerol-3-phosphate transport protein,Carbohydrate transport and metabolism,
STM2284,glpA,,2390235,2391863,+,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C large subunit,Energy production and conversion,
STM2285,glpB,,2391853,2393112,+,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C membrane anchor subunit,Energy production and conversion,
STM2286,glpC,,2393109,2394299,+,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C K-small subunit,Energy production and conversion,
STM2287,STM2287,,2394794,2395747,+,putative cytoplasmic protein,"Post-translational modification, protein turnover,and chaperones",
STM2288,STM2288,,2395857,2396033,-,putative cytoplasmic protein,Function unknown,
STM2289,STM2289,,2396039,2396842,-,putative 2%2C4-dihydoxyhept-2-ene-1%2C7-dioic acid aldolase,Coenzyme transport and metabolism,
STM2290,yfaV,,2396868,2398157,-,putative MFS family transport protein,Carbohydrate transport and metabolism,
STM2291,yfaW,,2398213,2399430,-,putative galactonate dehydratase,Cell wall/membrane/envelope biogenesis,
STM2292,yfaX,,2399432,2400214,-,putative transcriptional regulator,Transcription,
STM2293,STM2293,,2400464,2401660,-,putative nucleotide-utilizing enzyme related to molybdopterin-biosynthesis,Function unknown,
STM2294,yfaZ,,2401775,2402422,-,putative inner membrane protein,Function unknown,
STM2295,yfaO,,2402596,2403021,+,putative NTP pyrophosphohydrolases including oxidative damage repair enzymes,"Replication, recombination and repair",
STM2296,ais,,2403066,2403671,-,aluminum inducible protein,Cell wall/membrane/envelope biogenesis,
STM2297,yfbE,,2403952,2405109,+,putative DegT/DnrJ/EryC1/StrS family,Lipid transport and metabolism,
STM2298,pmrF,,2405112,2406095,+,putative glycosyl transferase,Lipid transport and metabolism,
STM2299,yfbG,,2406092,2408074,+,putative transformylase,Lipid transport and metabolism,
STM2300,STM2300,,2408071,2408970,+,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM2301,pqaB,,2408967,2410613,+,putative melittin resistance protein,Lipid transport and metabolism,
STM2302,STM2302,,2410610,2410945,+,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",
STM2303,STM2303,,2410945,2411322,+,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",
STM2304,pmrD,,2411317,2411574,-,polymyxin resistance protein B,Function unknown,
STM2305,menE,,2411672,2413039,-,o-succinylbenzoate-CoA ligase,Coenzyme transport and metabolism,
STM2306,menC,,2413036,2413998,-,o-succinylbenzoyl-CoA synthase,Coenzyme transport and metabolism,
STM2307,menB,,2413998,2414855,-,dihydroxynaphtoic acid synthetase,Coenzyme transport and metabolism,
STM2308,yfbB,,2414870,2415628,-,putative enzyme,Coenzyme transport and metabolism,
STM2309,menD,,2415625,2417295,-,2-oxoglutarate decarboxylase,Coenzyme transport and metabolism,
STM2310,menF,,2417381,2418676,-,isochorismate synthase,Coenzyme transport and metabolism,
STM2311,elaB,,2418777,2419088,-,putative inner membrane protein,Function unknown,
STM2312,elaA,,2419137,2419598,-,putative acyltransferase,Function unknown,
STM2313,elaC,,2419659,2420576,+,putative metal-dependent hydrolase,"Translation, ribosomal structure and biogenesis",
STM2314,STM2314,,2420642,2421643,+,putative chemotaxis signal transduction protein,Cell motility,
STM2315,yfbK,,2421684,2423465,-,putative von Willebrand factor%2C vWF type A domain protein,Function unknown,
STM2316,nuoN,,2424353,2425630,-,NADH dehydrogenase I chain N,Energy production and conversion,
STM2317,nuoM,,2425817,2427346,-,NADH dehydrogenase I chain M,Energy production and conversion,
STM2318,nuoL,,2427660,2429501,-,NADH dehydrogenase I chain L,Energy production and conversion,
STM2319,nuoK,,2429498,2429800,-,NADH dehydrogenase I chain K,Energy production and conversion,
STM2320,nuoJ,,2429797,2430351,-,NADH dehydrogenase I chain J,Energy production and conversion,
STM2321,nuoI,,2430362,2430904,-,NADH dehydrogenase I chain I,Energy production and conversion,
STM2322,nuoH,,2430919,2431896,-,NADH dehydrogenase I chain H,Energy production and conversion,
STM2323,nuoG,,2431893,2434625,-,NADH dehydrogenase I chain G,Energy production and conversion,
STM2324,nuoF,,2434650,2435987,-,NADH dehydrogenase I chain F,Energy production and conversion,
STM2325,nuoE,,2435984,2436484,-,NADH dehydrogenase I chain E,Energy production and conversion,
STM2326,nuoC,,2436487,2438289,-,NADH dehydrogenase I chain C%2CD,Energy production and conversion,
STM2327,nuoB,,2438376,2439038,-,NADH dehydrogenase I chain B,Energy production and conversion,
STM2328,nuoA,,2439054,2439497,-,NADH dehydrogenase I chain A,Energy production and conversion,
STM2329,STM2329,,2439892,2440044,-,putative cytoplasmic protein,No COG annotation,
STM2330,lrhA,,2440124,2441062,-,LysR family NADH dehydrogenase transcriptional repressor,Transcription,
STM2331,yfbQ,,2441994,2443208,+,putative aminotransferase (ortho),Amino acid transport and metabolism,
STM2332,STM2332,,2443302,2443901,+,putative hydrolase of HD superfamily,Nucleotide transport and metabolism,
STM2333,yfbS,,2443993,2445819,-,putative response regulator,Inorganic ion transport and metabolism,
STM2334,yfbT,,2445896,2446573,-,putative phosphatase,Function unknown,
STM2335,yfbU,,2446566,2447060,-,putative cytoplasmic protein,Function unknown,
STM2336,STM2336,,2447143,2447598,-,putative cytoplasmic protein,Function unknown,
STM2337,ackA,,2447938,2449140,+,acetate kinase A,Nucleotide transport and metabolism,
STM2338,pta,,2449217,2451361,+,phosphotransacetylase,Energy production and conversion,
STM2339,yfcC,,2451579,2453099,+,putative integral membrane protein,Function unknown,
STM2340,STM2340,,2453148,2454101,-,putative transketolase,Carbohydrate transport and metabolism,
STM2341,STM2341,,2454094,2454924,-,putative transketolase,Carbohydrate transport and metabolism,
STM2342,STM2342,,2454921,2456312,-,putative inner membrane protein,Function unknown,
STM2343,STM2343,,2456333,2456605,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,
STM2344,STM2344,,2456686,2457129,-,putative phosphotransferase system,Carbohydrate transport and metabolism,
STM2345,STM2345,,2457382,2458401,+,putative transcriptional regulator,Transcription,
STM2346,STM2346,,2458407,2458961,-,putative NTP pyrophosphohydrolase,Lipid transport and metabolism,
STM2347,yfcE,,2459018,2459569,-,putative phosphoesterase,Function unknown,
STM2348,yfcF,,2459625,2460269,-,putative glutathione-S-transferase,"Post-translational modification, protein turnover,and chaperones",
STM2349,yfcG,,2460412,2461059,+,putative glutathione S-transferase,"Post-translational modification, protein turnover,and chaperones",
